,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
K00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00012,125742.42,108175.21,120484.69,25340.75,27848.15,24631.48,121132.63,107671.24,31848.07,25305,86932.1,86237.43,75080,83377.88,25647.18,20026.88,37077.41,28602.21,58735.8,27227.97,73945.17,115359.89,115819.51,109461.33,25277.65,24807.11,33061.05,52649.4,56774.5,22227.61,39767.78,24402.45,27208.59,68179.9,83188.46,27645.96,76942.78,107413.74,78117.47,104408.71,99895.24,81497.67,61188.57,38452.83,72165.7,77144.44,106205.15,100014.52
K00013,2977.35,4938.05,4637.66,22291.67,25310.33,22128.55,1615.29,1333.57,19865.57,26691.82,7855.6,10942.09,9062.83,8626.72,20428.63,18058.03,18000.07,22599.38,16214.47,22451.96,8375.34,8337.22,8230.33,7279,23251.82,21072.78,17191.04,19249.4,3631.83,21354.6,14420.45,17474.46,25270.07,16081.74,22765.31,29254.17,15016.03,11668.4,9263.8,7392.38,6988.11,9707.14,14844.4,25384.41,8310.04,9141.77,2881.97,4584.43
K00014,8764.68,10377.18,9732.09,23662.18,26771.83,25287.38,7266.24,8018.64,20745.14,27985.82,9152.03,11876.09,9862.83,9622.01,21295.06,19904.14,18597.07,24021.52,17683.8,24853.37,9489.34,10643.93,11301.33,8835,26133.66,21939.57,18435.24,20290.97,4504.83,22707.57,15098.31,18495.67,27274.46,23401.78,32981.24,36618.29,19387.93,18914.84,11416.74,11302.52,8892.44,11920.31,17842.47,27735.64,10600.2,11466.21,12642.04,8886.65
K00015,116,111,155.66,573.33,355.67,1017,124,77,283.66,144.67,104.67,40,82,39,268.7,467.67,128,453.66,495.67,969.33,61.67,80.67,84.33,46.33,1048.34,278.33,360.67,185.67,21,506.67,238,321.67,710.67,1251.78,922.72,2836.3,1057.17,1247.33,43.22,382.83,58,53,526.17,685.34,77,51,104,84.33
K00016,165440.7,147859.54,160347.16,7985.55,26988.9,7656.54,156194,142688.33,32185.16,27557.33,98982.01,94390.84,82530.66,92928,8531.66,4799.9,26581.49,12872,55147.4,43993.12,82425.34,133296.5,136715.17,126668.67,24703.04,9451.33,23866.33,46850.66,66512,1866.17,31321.17,8779,3055.36,97730.01,143759.33,15629.78,173836.48,135203.74,87213.38,123565.51,116829.12,91505.94,61075,18386.73,81916.62,86909.86,141618.83,123938.51
K00018,786.83,1138.34,1065.15,2767,2554.67,6092.74,955.75,1067.25,1655.25,1333.82,704,672.25,679.08,443.09,1507.11,3384.66,698.83,2380.75,2506.75,4590.1,640.75,528.25,568.41,375.17,5137.17,1757.58,2040.92,1313.83,161.33,2784.58,1314.09,2312,4035.53,9682.08,5710.75,21208.43,5533.33,6790.51,560.58,2132.67,443.76,496.42,2768.75,3548.34,643.67,501.83,1149.24,806.25
K00019,2064.66,3814.57,3681.48,1866.43,7630.64,2361.43,433.33,536,5675.5,8767.99,358.83,690.83,276,252.84,687.03,1264.13,1174.5,2260.33,1608.72,1705.16,310.5,224.17,224.49,176,1919.57,1813.33,1583.34,1832.17,85.83,905.66,379.34,535.17,1310.74,7799.66,17620.33,12772.43,8287.47,4435.47,184.94,822.33,203.84,140.67,1001.5,1089.6,201.67,162.33,549.99,341.5
K00020,971.77,1009.2,1145.99,2943.3,2310.24,5737.46,1078.66,815,1491.49,1128.84,697.84,367.84,582.83,452.67,1890,2974.4,746.49,2377.49,2698.41,4755.26,541.68,684.34,740.83,518.5,5703.54,1691.5,1953.34,1213.17,133,2726.5,1198.67,1714.17,4120.77,7163.12,6600.22,13906.63,6314.41,6598.23,439.82,2512.5,549.77,477.47,2862.5,3315.14,509.5,415.33,881.16,763.83
K00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
K00023,287,358.6,367,1140.4,764.2,2256.4,348,280,457,350,222,95,193,130,575.7,1203.2,288,966.5,1057.2,1851,136,170,211,132,2439.6,694,794,484,21,1106,467,741,1739.4,2890,1851.5,6033.75,2458.2,2657.2,155.22,927.5,137,96,995,1337.4,151,96,233,203
K00024,8349.58,9873.38,9215.16,22452.92,25901.5,21845.39,6803.71,7659.99,20155.65,27603.16,8827.93,11579.67,9517.25,9343.97,20583.22,18272.03,18364.41,22977.46,16366.47,22507.94,9266.59,10276.64,11005.74,8567.33,23250.49,21355.53,17344.96,19759.91,4423.33,21345.35,14602.2,17697.96,25327.21,19853.65,28554.39,28876.55,16180.12,15568.56,11156.72,10127.37,8598.17,11506.09,16454.32,26072.32,10264.46,11198.77,10371.39,8143.93
K00025,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00027,77829.02,69389.95,75991.1,22120.84,28833.35,18727.79,73520.82,65367.22,28860.73,29949.82,55497.7,56430.84,49101.91,53948.93,22349.62,16268.5,29312.89,24530.46,39965.58,20969,48006.93,72478.86,73105.58,68960.84,19240.59,22471.48,25496.49,39132.14,35966.5,19064.16,28536.9,19409.15,22233.12,42189.98,64325.89,12543.75,50988.88,64619.03,50462.01,63947.52,63203.69,53095.07,40580.37,29936.35,46735.12,50082.11,64903.97,62085.18
K00029,1399.08,1443.08,1524.67,21118.89,18141.56,20807.7,1625.96,1316.24,14599.91,18123.82,7727.26,10447.92,8925,8547.22,19581.97,17234.26,17116.41,20981.22,15206.41,21987.78,8322,8333.05,8154.83,7285,22878.68,19714.95,15988.04,17748.07,3674.83,21108.1,14383.78,17308.79,25022.67,12899.29,7481.09,27191.96,8276.47,10129.94,9179.69,7295.14,6954.42,9534.34,14615.4,25129.78,8367.46,9163.77,2830.14,4524.35
K00030,125.5,207.5,139.66,428.66,308.33,974.49,169.34,147.5,192.66,149.5,78.84,46,98,62,235,651.84,76.5,463.66,476.34,762.25,65,45.5,97,58.16,1111.34,300.66,319.5,204,0,477.85,207.16,408.84,803.33,1310.17,784.16,2245.99,1152.5,1200.17,82.5,431,56.25,67.5,418.34,598.1,76.29,70.36,559.5,184.84
K00031,2987.85,4843.25,4662.49,21924.89,25107.4,21651.68,1565.37,1293.82,19605.57,26609.07,7736.6,10881.67,9007.08,8606.97,20290.71,17996.09,17987.32,22515.3,16052.12,22080.55,8381.09,8295.8,8204.91,7277,23088.27,20984.2,16980.12,19187.15,3636.83,21028.6,14308.03,17238.63,24738.76,15676.33,22387.32,28126.72,14765.18,11166.46,9218.77,7248.13,6996.78,9608.39,14735.65,24826.37,8274.21,9090.27,2783.72,4531.76
K00032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0
K00033,78390.34,69873.35,76497.49,22845.53,29749.6,19869.76,74012.96,65919.07,29344.4,30542.82,55877.6,56740.25,49315.5,54060.05,22981.3,17186.97,29624.58,25315.88,40735.65,34102.61,48399,72761.22,73429.16,69178.66,27495.46,23083.94,26305.71,39738.74,36071.83,20015.77,29058.28,20121.63,23402.11,50647.57,67755.97,23213.47,77005.13,68163.66,50635.92,64743.04,63483.35,53142.31,41397.24,30798.19,47030.04,50344.44,65450.81,62498.51
K00034,1729.33,3550,3272,1462,7290.33,1426.9,106,66,5466,8686,184,439,140,117,961,981,1018,1906,1081.29,825,84,41,102,69,980,1584,1327,1638,0,350.67,194,299,591,3444,15423.5,2771.71,7060.71,2554.53,102,264.57,97.33,71.67,628.5,454,55,43,54,63
K00035,130,153,168,577,396,1081,157,126,282,158,117,57,106,52,296,531,148,461,474,825,70,97,92,83,998,333,469,224,21,610,209,338,824,1441,869,2996.75,1036,1157,96.22,426,72,53,516,677,84,41,89,104
K00036,78340.34,69801.75,76467.83,22625.8,29624.06,19657.69,73992.62,65904.07,29184.74,30421.15,55793.93,56700.25,49219.5,54051.05,22817.2,16885.1,29618.58,25175.72,40539.78,33723.28,48349.33,72685.55,73375.83,69148.33,27272.52,22973.61,26213.38,39646.07,36071.83,19813.77,28926.28,19870.96,23141.04,50216.57,67519.81,22354.31,76928.26,67781.8,50617.14,64727.21,63443.35,53098.31,41175.57,30460.12,46952.04,50263.44,65320.81,62457.18
K00038,0,0,0,29,20,68,3.33,0,14,16,29,109,39,19,19.5,17,18,44,41,30,0,0,0,0,64,23,27.67,2,0,0,17,0,32,54,39,316,69,64,0,34,10,0,31,16,0,0,4,0
K00039,10,0,0,13,22,75,0,0,0,0,9,0,0,0,0,16,0,25,28,0,0,5,6,0,50,0,0,14,0,31,0,0,35,77,31,126.75,46,26,8,27,0,0,10,35,6.29,17.86,430,77.43
K00040,154.42,230.85,188.51,17793.46,15361.43,14222.69,459.2,157.65,12587.32,16661.83,6861.1,9742.17,8182.08,8054.79,17788.01,13488.46,16160.91,18025.31,12261.18,16623.56,7586.92,7711.96,7399.92,6826.67,16193.29,17415.54,13794.11,15988.4,3492.5,17814.51,12744.53,14746.96,20025.64,1799.88,1177.18,4117.01,1446.5,1595.13,8639.05,4587.98,6387.34,9092.25,11293.15,20930.35,7710.7,8627.83,2513.9,3808.79
K00041,256.42,480.35,357.01,18337.96,15798.76,15324.94,662.62,301.9,12934.74,16950.66,7034.1,9860.92,8293.33,8127.71,18173.43,14370.96,16334.74,18548.23,12818.85,17527.89,7725.17,7753.88,7560.17,6875.67,17391.45,17910.12,14173.36,16325.4,3501,18438.43,13075.78,15329.29,20820.97,2992.63,1996.93,6012.61,2615.5,2757.13,8743.47,5018.98,6503.09,9178.17,11964.73,21602.18,7793.41,8712.47,2207.65,3855.61
K00042,337.67,405.7,371.26,35289.11,30463.79,27553.59,952.78,254.4,25094.91,33203.99,13707.1,19435.17,16294.33,16123.63,35357.63,26347.41,32294.32,35767.48,24199.97,32537.97,15188.17,15405.05,14840.67,13617.67,31932.7,34716.95,27109.87,31815.73,6974,35308.39,25412.53,29195.37,39614.92,2692.05,1625.93,5637.53,2250.53,2251.08,17164.39,8992.98,12741.84,18135.34,22250.06,41531.66,15284.41,17223.22,3418.4,7298.36
K00043,0,2.2,0,1.8,1.4,5.8,0,0,0,0,0,0,0,0,0,4.4,0,0,3.4,0,0,0,0,0,4.2,0,0,0,0,0,0,0,4.8,7,4,16,3.4,4.4,0,0,0,0,0,3.8,1,0,0,0
K00045,117,136,162.5,481,327.5,883,104,87.5,229,102,111,40,86,48.5,204,394,102,359,385,735,65,77,102.5,55,919.5,237.5,332,145,24.5,501,173,297.5,671.5,1180,703.5,2444.75,893.5,941.5,56,295.5,44,53.5,450.5,600.5,70.5,43,97.5,89.5
K00046,5799.44,5663.34,5184.75,2615.31,2325.4,5885.7,5740.7,6733.98,1523.31,1699.83,1515.11,972.76,921.74,920.04,1482.84,3165.01,810.65,2246.06,2440.73,4134.81,1244.93,2267.63,3161.92,1484.34,5095.45,1721.87,1992.94,1436.4,826.5,2751.72,1240.62,1808.21,3645.65,10082.3,10011.34,13309.1,6438.47,9290.85,2298.18,4456.32,1878.53,2230.72,4137.65,3922.38,2300.95,2313.36,8505.98,4121.01
K00048,75508.35,65314.85,72150.18,19772.63,20938.26,15416.69,72892.04,64780.82,22776.07,20966.08,54973.6,55672.67,48575.08,53496.46,21020.68,14254.29,28086.16,22006.81,37932.93,18696.81,47637.92,72049.63,72608.25,68595.17,16512.54,20225.87,23626.78,36855.65,35811,17936.6,28000.03,18426.62,20260.05,36270.71,45517.93,5356.29,41783.33,59979.13,50094.5,62732.56,62819.85,52630.39,39038.65,28366.35,46465.54,49816.11,64287.07,61597.18
K00050,185.5,187.9,233,752.6,536.63,1623.43,175,106,379,181.5,158,58,107,53.5,356.7,738.8,178.5,591,662.3,1153,102,106,127,80,1688.4,400,435.5,273,21,775.17,286.5,397.5,1051.43,1841.83,1107,3710.08,1569.3,1743.97,91.94,526,85,63,737.5,953.94,107,81.5,135.5,137
K00051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00052,2985.35,4946.05,4678.66,22376.17,25358,22236.72,1641.29,1341.07,19872.57,26708.32,7881.6,10957.09,9077.83,8629.72,20489.63,18121.53,18012.57,22724.38,16247.47,22571.46,8383.34,8352.22,8242.33,7293,23392.82,21083.78,17225.04,19286.4,3631.83,21390.43,14440.45,17532.96,25316.57,16192.74,22929.31,29490.92,15087.03,11786.73,9300.3,7489.88,7002.11,9716.14,14957.4,25524.41,8313.54,9141.77,2895.97,4580.43
K00053,2982.35,4937.05,4633.66,22255.17,25280.33,22106.05,1593.29,1318.07,19808.57,26685.32,7850.6,10927.09,9051.83,8632.72,20401.63,18019.53,17988.57,22576.38,16209.47,22417.46,8371.34,8330.22,8229.33,7271,23201.82,21069.78,17185.04,19232.4,3631.83,21351.1,14397.45,17448.96,25207.57,16015.74,22768.31,28974.92,14976.03,11519.4,9249.3,7356.88,6983.11,9707.14,14802.4,25358.41,8306.54,9134.77,2869.97,4571.43
K00054,82649.93,73809,80067.5,3610.5,13069.5,3048,78008,71264.5,15876.5,13547.5,49409,47148,41198.5,46407.5,3859,2151,13251.5,6307.5,27248.5,15373.5,41137,66592.5,68280,63297,8481,4620,11580,23207,33220,647,15576.5,4189.5,1202.5,46358.5,69102.5,5904.5,73959.5,66630.5,43541.22,61555.5,58341.93,45637.97,30213,8867,40870.5,43399,70471,61820
K00055,305,264,251,47,55,163,275,252,42,21,148,140,144,174,45.5,65,32,59,162,91,188,263,245,211,181,34,82,82,70,6,0,23,105,317,281,604,261,389,104,248,223,157,174,24,142,153,250,237
K00057,84121.01,75484.05,81742.66,25374.67,32145.33,25512.55,79750.29,72745.57,30860.57,32207.82,57284.6,57833.09,50292.83,55066.72,24297.3,20197.03,30500.07,27763.05,43031.47,38469.46,49592.34,75009.22,76556.33,70654,32284.82,24680.28,28142.04,41253.4,36915.83,22335.6,30186.45,22087.46,27061.4,60651.07,79470.31,36517.08,83419.7,77555.4,52907.8,69290.38,65384.77,55428.48,45356.4,34673.41,49341.04,52629.77,73474.97,66510.43
K00058,9172.85,10806.02,10192.48,25390.19,27730.43,28503.91,7775.63,8340.9,21664.89,28404.32,9467.28,12038.93,10152.16,9730.72,22009.33,21840.98,18965.23,25437.2,19027.58,27451.7,9791.68,10955.56,11610.5,9081.66,29197.8,23015.6,19296.71,20960.9,4527.83,24092.28,15784.95,19586.8,29230.6,27330.58,33525.62,44223.31,22319.3,22482.34,11693.35,12459.55,9115.86,12148.81,19483.74,29351.72,10797.07,11703.35,12499.3,9106.13
K00059,186589.8,171826.06,184349.66,59167.81,82860.64,65629.64,174073.75,158406.86,76708.16,83713.83,124915.42,125212.77,109534.74,119134.43,53769.07,49351.37,66547.05,65009.01,98261.31,75975.18,107471.95,162174.29,166093.74,153251.15,72274.3,56857.04,64664.72,92269.45,79707.33,51625.89,66227.78,49235.69,63356.65,143298.73,202690.83,98625.98,175979.98,181745.55,114093.94,153820.63,141944.06,119297.17,102106.04,78480.04,106593.9,113227.15,160567.67,144804.31
K00060,567.92,451.01,415.18,18271.46,15704.26,14865.52,650.2,324.32,12839.66,16787.33,6990.93,9809.17,8293.25,8133.13,17954.85,13828.46,16289.74,18389.14,12716.36,17129.62,7692.92,7781.13,7568.42,6860.5,17070.28,17850.04,13994.95,16393.4,3518,18198.35,12975.69,15103.46,20616.44,2834.05,1795.35,5514.11,2238.67,2329.46,8678.5,4956.81,6487.17,9145.42,11616.48,21633.51,7763.29,8679.44,1842.23,3775.93
K00064,135,173.5,194,581,421,1122,181.33,126,306,171,149.5,57,112,58,332.5,594,155,508,580.5,911,70,113.5,98,103.5,1028.5,364,468.17,235,21,677,256,377,881,1491,943.5,2904.75,1202.5,1258,98.22,493.5,74,70,547,730,84,48,109,119
K00065,256.25,334.11,327.94,18061.5,15566.86,14614.72,610.5,235.89,12766.39,16784.33,6946.53,9770,8250.25,8093.75,18010.28,13823.84,16306.08,18324.28,12505.95,17080,7659.25,7776.84,7497.75,6878.33,16852.93,17726.49,13995.64,16175.64,3497.5,18111.66,12910.05,15027.67,20471.3,2457.59,1568.44,5059.65,2022.5,2171,8661.39,4842.28,6471.5,9109.42,11569.39,21172.61,7717.58,8658.97,2128.14,3762.69
K00066,75,99,61,155,141,416,41,63,76,73,52,41,47,25,110,247,48,167,142,224,45,46,43,30,352,124,127,90,9,209,86,164,199,477,275,759,354,227,49,114,43,29,144,236,43,25,44,42
K00067,6470.94,6556.87,6056.16,4699.29,3961.9,9758.71,6604.09,7531.58,2662.74,2517,2041.18,1372.1,1503.91,1335.42,2689.48,5809.75,1501.15,4407.73,4511.58,19736.25,1757.93,2788.76,3817.26,1918.5,16079.04,3159.24,3785.42,2805.49,928.5,4761.42,2269.09,3803,6963.12,19202.09,18164.89,22805.94,35638.4,15483.08,2714.46,6460.01,2372.52,2704.72,6146.25,6431.83,2818.78,2680.19,9133.74,4735.68
K00068,5361.43,4933.36,4562.36,34481.42,30346.27,25991.54,5774.08,6251.64,24889.48,33784.16,14397.86,19992,16594.5,16694.92,34962.2,25553.92,32303.41,35226.37,23457.24,31087.33,15867.5,17139.26,17344.5,14666,29870.99,34353.74,26667.06,31825.14,7697,34389.16,25095.97,28716.58,38266.13,4277.42,6224.36,1154.78,1598.46,4018.78,18847.34,10855.85,14225.93,19940.31,22979.3,41210.77,17046.58,19127.22,10612.14,10619.36
K00073,28.25,29.75,24.08,17196.5,14914.08,12819.67,320.25,16.75,12345.42,16475.33,6741.5,9674,8076.25,8017.84,17436.59,12671.75,16040.66,17518.92,11633.34,15515.49,7541.92,7643.26,7323.08,6742.5,14886.23,17109.91,13257.59,15731.17,3476.5,17162.46,12514.92,14314.91,19066.83,88.83,97.08,304.08,53.67,81.58,8511.84,4089.83,6318.5,9030.09,10694.91,20215.16,7577.29,8559.11,1557,3541.93
K00074,541.75,778.85,909.41,19946.23,17025.95,19216.58,1033.58,605.75,13761.58,17520.67,7320,9946.67,8557.25,8275.34,18975.79,16415.79,16787.16,20180.24,14412.54,20537.06,7990.26,8103.77,7824.41,7101,21209.27,18989.24,15298.6,17031.34,3531.5,19990.62,13792.93,16381.74,23458,7840.38,4957.85,16108.79,6495.04,7109.78,9019.1,6406.49,6739.08,9384.09,13862.41,23499.65,7938.62,8806.11,2085,4060.35
K00075,83977.01,75336.72,81616.99,25044,31860.33,24839.39,79649.29,72631.9,30713.57,32080.65,57175.6,57749.42,50202.83,55007.55,24084.96,19836.2,30352.74,27442.05,42708.13,38005.21,49488.67,74925.22,76449.33,70590,31685.49,24443.61,27885.37,41064.9,36898.83,21954.93,30023.12,21843.46,26633.74,59938.07,78965.14,35080.92,82847.36,77081.4,52784.47,68996.38,65314.69,55350.31,45075.4,34292.66,49261.37,52571.44,73374.64,66414.18
K00076,38.25,57.75,96.75,17221,14956.25,13000.5,334.25,35.75,12355.75,16461,6751.5,9686,8069.25,8021.5,17434.25,12750.75,16035,17560.75,11709.5,15657.85,7518.25,7621.25,7339.75,6750.5,15088.9,17130.25,13321.75,15741,3476.5,17199.29,12514.25,14357.75,19276.2,309.5,248.25,794.75,323,236.75,8494.5,4153.5,6326.75,9010.75,10743.75,20292.25,7581,8545.25,1148.5,3491.75
K00077,4357.79,7893.12,7380.01,22123.37,30577.13,20067.22,1199.37,744.82,24353.73,34133.75,7717.44,10928.18,8891.74,8591.13,19873.25,16867.65,18557.98,22952.48,15971.88,20809.21,8140.6,8235.3,8091.75,7288.01,21035.14,21490.04,17334.28,20144.82,3579,20112.43,13783.37,16278.95,23219.75,12390.17,34350.99,16934.48,18781.96,9426.22,9080.37,6329.04,6891.79,9599.36,13902.48,23833.91,8122.62,9033.66,3281.73,4428.54
K00078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00082,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,10,0,0,0,0,0,0,0,0,0,0,0,0
K00086,0,0,0,0,5,5,0,0,0,0,3,0,0,0,0,10,0,0,0,6,0,0,0,0,6,0,0,0,0,6,4,0,5,0,5,12.2,6,0,0,0,0,0,4,0,13.29,17.86,441,77.43
K00087,38.25,94.18,77.01,17406.04,15075.51,13468.36,354.87,58.65,12459.16,16520.16,6790.93,9696.5,8100.25,8022.46,17491.68,12934.63,16078.66,17649.56,11802.27,15827.97,7565.25,7667.13,7349.92,6763.5,15265.2,17216.37,13379.11,15784.9,3485.5,17316.93,12575.61,14443.46,19287.06,665.38,398.68,1936.13,502,511.96,8541.17,4242.81,6342.17,9059.42,10965.98,20438.76,7591.83,8564.25,1189.9,3521.5
K00088,84107.68,75540.05,81777.99,25508.67,32233,25906.72,79783.62,72809.57,30941.9,32228.49,57302.6,57833.09,50330.83,55071.22,24405.63,20603.53,30508.07,27945.71,43206.47,38727.79,49607.01,75030.89,76565.66,70698,32781.99,24807.28,28299.71,41290.57,36915.83,22516.93,30290.12,22198.46,27311.74,61364.07,79713.14,37520.58,83928.2,78074.73,52907.8,69422.71,65399.44,55457.81,45497.4,34790.41,49341.79,52645.77,73478.97,66561.43
K00090,68.25,62.18,79.18,17273.46,14966.76,13060.43,351.54,32.32,12355.49,16472.33,6778.93,9674,8067.25,8023.46,17470.85,12759.46,16082.08,17579.81,11722.64,15680.29,7547.25,7648.63,7348.75,6767.5,15187.62,17148.87,13298.28,15753.07,3476.5,17283.85,12545.86,14346.29,19239.24,346.21,175.18,802.57,401.71,303.82,8503.17,4180.21,6331.5,9022.42,10771.15,20312.51,7588.29,8567.11,1581.57,3562.93
K00091,46.5,65.7,45.33,207.13,136.4,436.63,42.67,27.5,87.33,35.5,33.17,28,28,17,125.2,333.57,40.5,285.33,161.07,276.5,25,26.5,38,32.83,471.87,117.33,137.5,81,0,204.84,109.83,131.17,286.8,568.17,327.83,1170.33,452.9,553.9,23.5,155,38,18.5,244.17,271.64,41,23.5,34.5,49.33
K00094,28.25,29.75,21.75,17157.5,14892.08,12778,320.25,16.75,12317.42,16450.33,6741.5,9674,8067.25,8009.17,17410.92,12643.75,16026.33,17477.92,11606.67,15449.83,7526.25,7624.92,7320.75,6742.5,14838.23,17075.58,13227.92,15705.5,3476.5,17134.46,12492.25,14293.58,19039.83,52.5,29.75,216.75,37,37.25,8503.17,4085.5,6318.5,9020.42,10657.58,20172.83,7577.29,8559.11,1551,3539.93
K00096,47,65,81.33,215.33,192.67,379,37.67,58,173.33,87,56.67,57,43,27,137,282.67,49,214.33,144.67,446,63,20,44,39.33,348.67,114.33,116,93,21,183.67,106.33,182.67,327,484.67,261.33,1304.33,426,451.33,29.5,112,29,24,248.67,242.67,46,41,43,52.33
K00097,1132.59,1286.01,1208.61,21020.6,17757.32,20675.63,1402.25,987.14,14346.14,17747.83,7638.7,10206.26,8858.83,8448.67,19550.9,17313.31,17085.07,20948.36,15072.63,21734.16,8145.84,8267.26,8097.84,7239.5,22767.49,19636.74,15996.56,17743.97,3585,21074.08,14320.97,17287.5,24800.36,9578.68,5955.35,19093.18,7923.18,8864.84,9197.8,7144.69,6864.42,9500.17,14320.97,24929.55,8254.2,9089.16,3262.55,4445.54
