"","S1","S2","S3","S4","S10","S11","S12","S13","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S33","S29","S30","S31","S32","S34","S35","S36","S37","S38","S39","S19","S28","S20","S21","S22","S23","S24","S25","S26","S27","S9","S5","S6","S7","S8","S14","S15","S16","S17","S18"
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",629,834,536,695,32,354,93,18,2692,3452,1596,1739,2491,0,0,338,572,279,316,479,817,0,0,658,967,1221,1457,1810,2256,7,1792,50,1898,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter",2248,740,894,1395,463,2679,3326,1270,251,1305,1509,317,506,1064,1015,189,332,129,153,124,259,117,55,150,637,931,315,105,303,94,198,121,184,672,172,561,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,735,155,1002,165,237,283,252,89,933
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA",530,1485,1724,977,1332,1074,1269,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118,2937,1983,1781,2427,1744,1167,2149,1821,1530
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA",0,0,0,0,0,0,0,0,1953,7487,4787,212,4643,304,197,140,0,90,1209,1496,131,664,1542,1798,0,243,0,1414,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6216,4284,5937,11488,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Parasutterella",182,570,407,478,397,260,762,409,956,315,378,458,1195,576,283,138,340,378,329,521,828,877,532,2846,12,651,682,3212,811,543,327,487,832,972,1250,178,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,864,177,264,174,187,114,242,194,423
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;A2",0,0,0,0,401,1198,201,3504,0,2665,372,0,0,126,0,0,351,0,0,13,0,0,0,847,10543,3895,2013,733,0,0,283,0,53,194,44,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,138,42,0,0,15,0,0
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,504,586,813,1138,765,1047,493,1660,1751,1016,1568,1983,2084,1832,1589,2156,1697,2158,0,1224,0,0,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA",1559,1770,1511,1567,1750,718,1226,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624,2156,1466,1225,1063,1239,527,1733,1048,3090
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA",0,0,0,0,0,0,0,0,0,0,0,0,0,2424,2468,2440,2374,3178,2536,2142,3983,2238,2741,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia",0,0,8,0,137,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,49,1092,1045,1003,0,0,12,0,1938,1545,265,378,0,1609,455,1920,1255,691,77,64,173,45,102,101,6532,60,1145,470,1246,192,171,37,0,295,0,0,0,0,0,0,0,0,0,0
