"","1913-12","1913-16","1913-4","1913-8","1913-B","1914-12","1914-16","1914-4","1914-8","1914-B","1915-12","1915-16","1915-4","1915-8","1915-B","1916-12","1916-16","1916-4","1916-8","1916-B","1917-12","1917-16","1917-4","1917-8","1917-B","1918-12","1918-16","1918-4","1918-8","1918-B","1919-12","1919-16","1919-4","1919-8","1919-B","1920-12","1920-16","1920-4","1920-8","1920-B","1945-12","1945-16","1945-4","1945-8","1945-B","1947-12","1947-16","1947-4","1947-8","1947-B","1948-12","1948-16","1948-4","1948-8","1948-B","1949-12","1949-16","1949-4","1949-8","1949-B","1951-12","1951-16","1951-4","1951-8","1951-B","1952-12","1952-16","1952-4","1952-8","1952-B"
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_NK4A136_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,285,0,0,0,0,364,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,192,0,180,0,137,142,0,267,0,297,278,0,194,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_vadinBB60_group;NA",0,0,0,0,34,44,11,0,0,0,0,10,0,11,0,0,0,0,0,0,97,113,0,57,0,19,25,0,63,0,95,110,0,58,0,0,27,0,60,10,53,8,12,0,104,53,12,46,28,45,0,0,0,77,39,0,7,17,21,15,28,75,0,25,61,17,49,65,96,34
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium",0,0,37,0,0,0,0,32,0,0,0,0,50,0,74,0,0,90,0,0,0,0,0,0,51,0,0,0,0,0,0,125,0,0,35,0,167,0,0,85,124,53,48,0,75,138,95,150,0,94,104,0,35,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_NK4A136_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,85,0,0,9,0,67,0,0,0,0,15,59,157,79,0,116,0,0,230,0,0,87,160,125,237,361
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",0,0,49,0,77,0,0,32,97,79,72,70,0,0,35,0,0,64,0,53,0,56,0,0,37,27,0,0,0,57,0,0,0,0,0,0,0,83,0,0,36,52,45,17,72,68,40,9,19,20,82,70,34,26,15,0,0,22,42,48,0,0,54,0,39,0,0,71,0,41
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_NK4A136_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,25,154,0,0,0,0,41,0,0,0,142,75,0,0,0,276,119,169,175,0,66,436,0,60,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Intestinimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,191,50,0,368,0,110,50,0,411,0,83,181,0,275,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_UCG-006",133,15,0,44,16,52,43,0,190,124,35,54,36,50,14,80,21,0,54,21,33,50,0,15,39,69,62,0,10,93,66,74,11,24,20,54,0,0,23,60,28,7,0,0,0,10,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,7,9,0,0,0,13,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Defluviitaleaceae;Defluviitaleaceae_UCG-011",277,192,11,46,61,29,35,22,210,72,17,43,16,69,7,91,81,6,199,0,0,0,0,0,36,0,0,0,0,48,0,0,5,0,46,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,5,10,21,18,0,20,16,37,4,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",0,0,16,0,0,0,0,0,0,0,673,17,0,23,41,0,0,0,0,0,0,0,0,134,0,0,0,0,0,15,7,0,0,0,14,0,0,0,0,59,21,11,0,0,0,94,55,0,0,0,35,56,0,0,0,29,26,0,56,0,91,45,0,60,0,60,87,0,45,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_vadinBB60_group;NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,150,170,44,13,39,89,63,161,44,0,65,541,29,23,0,0,23,0,55,17,0,0,0,33,0,96,0,0,0,64
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Tyzzerella_3",0,149,62,40,75,66,146,46,15,96,0,78,66,123,0,0,0,12,0,10,23,0,0,30,66,121,96,0,0,115,0,10,99,38,102,46,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia",0,17,0,160,0,32,41,0,0,0,41,25,0,1037,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,116,0,0,0,25,151,0,0,0,17,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014",37,154,139,0,181,0,0,11,4,71,29,40,29,14,0,140,133,23,0,0,0,0,0,0,58,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,416,0,0,0,0,16,0,25,0,0,25,0,0,14,29,26,40,14,22
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",118,135,0,83,0,34,51,0,135,0,78,75,0,69,0,82,63,61,173,53,0,47,0,0,0,0,0,0,22,0,0,59,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,46,15,0,0,0,71,43,0,0,0,65,0,53
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",10,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,10,0,0,35,0,0,0,88,79,0,50,0,11,157,0,39,0,0,235,0,0,0,22,7,63,0,52,0,72,32,0,17,17,75,0,0,8,38,40,8,50,0,99,35,17,58,23,53,73,8,56,9
"Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;NA",58,35,15,50,12,28,30,16,44,25,16,38,17,18,0,21,25,38,81,0,17,32,96,8,29,14,28,29,32,22,21,17,0,24,12,24,57,0,7,15,24,26,38,10,26,15,23,42,14,27,11,23,17,12,30,0,0,18,33,12,25,4,55,48,30,0,0,15,32,25
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_UCG-001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,144,0,0,0,0,0,0,0,0,581,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia",0,90,68,81,0,135,65,381,0,0,136,0,0,0,0,0,40,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,227,124,32,176,0,134,134,113,118,122,61,120,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium",0,0,70,0,128,28,0,77,105,0,0,0,34,0,0,14,0,144,46,22,79,86,0,22,35,52,59,0,50,102,32,151,0,58,80,56,17,0,63,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_vadinBB60_group;NA",12,67,30,15,19,13,16,19,12,10,25,0,13,22,0,22,24,26,19,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,12,27,26,98,11,18,14,18,245,18,32,3,53,84,72,4,22,6,91,5,54,6,5,5,19,4,14,60,80,16,117
"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto_1",318,0,0,0,0,342,0,0,0,0,197,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,297,0,0,0,139,122,81,47,0,0,0,157,0,0,38,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,50,23,0,0,21,78,40,44,0,20,122,0,19,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor",0,0,0,0,56,0,0,0,0,0,75,0,0,0,0,0,0,0,0,32,45,40,58,45,0,36,59,34,40,11,63,0,0,49,18,47,0,42,65,38,5,0,66,10,89,32,0,77,14,58,0,0,49,49,75,0,0,0,14,20,38,15,0,0,55,0,14,0,0,38
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",31,85,53,132,0,157,145,62,27,0,156,71,55,199,0,135,73,143,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,0,0,0,644,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014",8,531,359,0,43,7,21,71,0,14,15,54,83,45,0,43,16,102,78,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014",0,0,24,43,25,100,108,0,0,0,20,52,11,110,20,59,25,46,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,213,0,0,20,0,18,0,172,11,0,0,0,0,81,25,27,18,0,0,25,31,16,0,0,0,162,32,0,5,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014",0,0,0,0,0,0,0,0,215,0,0,0,228,42,0,0,0,0,242,20,0,0,0,307,0,0,20,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,197,0,34,0,0,71,0,0,0,0,28,0,0,48,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",0,17,0,30,0,0,0,0,5,0,17,0,0,14,0,10,15,8,41,0,7,29,0,11,0,39,51,0,13,0,12,26,0,9,0,46,28,0,0,30,66,52,32,47,19,116,122,41,64,31,84,35,15,38,72,11,15,10,18,14,11,0,18,17,33,9,22,19,11,25
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,183,144,0,0,34,23,281,33,11,17,156,107,65,41,0,0,0,0,4,0,0,0,0,7,0,0,0,0,9
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",0,39,0,0,29,0,0,0,100,15,26,0,0,19,0,0,0,60,0,13,0,19,0,0,0,14,0,0,0,19,0,0,0,0,0,0,0,0,0,0,39,0,49,116,0,0,60,63,157,96,19,0,0,47,62,0,0,38,0,0,0,10,121,0,228,0,0,12,0,47
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_UCG-001",0,0,93,0,0,23,0,403,0,0,0,0,0,0,0,0,0,107,0,0,22,165,0,0,0,0,283,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,183,0,60,24,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,30,0,0,0,0,18
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;ASF356",0,2,0,0,0,0,2,6,0,0,0,2,0,0,0,0,0,3,0,0,0,682,0,0,5,0,400,0,10,0,0,203,6,14,0,26,107,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;GCA-900066575",28,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,10,0,0,0,18,60,153,0,0,27,19,290,21,0,22,42,0,29,0,49,52,362,30,0,30,7,69,0,47,18,20,0,8,16,0,14,0,31,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014",0,0,0,0,0,0,192,0,0,0,0,106,0,0,0,265,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,289,0,6,0,28,217,0,5,0,14,114,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_UCG-001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,123,0,0,0,0,0,0,0,0,522,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,35,0,37,0,0,0,0,11,0,0,0,0,7,0,0,97,0,146,14,88,619,86,0,0,0,207,49
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",0,55,21,0,0,0,0,0,0,0,0,34,0,0,0,17,39,0,0,42,39,56,0,0,59,20,23,0,0,58,25,0,43,0,17,31,0,18,0,32,47,34,23,27,15,52,44,51,43,30,34,28,28,42,0,30,0,35,0,0,36,0,25,33,0,29,51,23,35,21
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium",31,73,0,36,0,0,48,0,0,0,0,0,0,38,0,0,0,0,0,0,9,53,0,12,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,9,0,5,85,0,15,0,19,14,0,0,0,23,0,0,7,16,171,29,49,223,59,53,54,8,150,77
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,12,40,0,54,140,0,0,61,79,168,103,35,0,0,58,47,0,0,37,0,0,0,0,159,0,227,0,0,0,0,54
"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_vadinBB60_group;NA",0,28,0,27,0,0,11,0,14,0,0,0,0,0,0,0,64,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,503,124,0,0,28,345,0,0,0,0,5,197,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_NK4A136_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter",0,75,36,0,140,0,66,120,0,69,36,0,0,0,0,0,70,45,0,83,0,0,0,0,41,0,0,0,0,38,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,39,36,45,27,0,48,0,32,0,22,0,0,27,0,0,116,0,32,55,0,36,0,32,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010",25,50,15,17,19,23,48,0,14,4,32,40,26,30,0,50,42,24,7,0,34,21,0,26,0,42,21,0,9,13,21,30,0,17,17,7,23,0,19,18,34,39,41,0,5,7,16,58,7,7,9,10,22,4,7,19,10,37,15,11,11,7,10,46,6,41,59,35,22,14
"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_vadinBB60_group;NA",42,35,0,0,55,0,66,35,10,30,69,0,7,0,50,33,16,0,0,32,0,0,0,0,0,0,0,0,0,69,0,0,9,0,0,0,0,0,0,92,42,37,27,32,16,21,25,117,32,26,16,29,24,26,14,0,10,86,22,0,0,0,19,22,0,0,33,23,22,20
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium",0,31,14,30,0,30,0,0,0,0,70,69,23,0,0,37,64,28,0,0,41,8,0,0,0,0,91,0,0,0,0,0,0,0,0,0,99,0,0,0,357,0,0,0,0,234,22,0,0,0,114,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Enterorhabdus",0,35,0,0,0,0,58,0,0,0,0,42,0,0,0,0,41,0,0,0,102,166,38,60,0,157,88,0,42,0,159,94,0,104,0,81,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014",0,0,0,74,20,0,0,0,0,0,55,0,0,10,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,8,601,0,0,0,0,0,0,0,0,46,0,303,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_NK4A136_group",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_UCG-001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,76,231,91,0,0,69,294,80,0,0,30,159,94,0,0,0,121,0,0,0,0,0,0,0,0,0,30,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus",0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,5,0,0,3,0,0,0,83,0,47,74,56,31,6,32,34,9,15,0,9,10,0,13,10,8,237,0,22,5,19,89,38,12,18,9,279,169
"Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;NA",38,60,45,17,13,22,49,23,25,5,26,24,28,12,0,44,38,22,12,5,40,46,61,22,0,56,20,39,14,15,31,14,40,14,0,9,0,39,23,10,33,23,19,6,0,10,10,27,9,7,9,33,0,10,5,5,5,18,5,3,9,11,8,24,7,21,14,17,6,13
"Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;NA",0,48,19,52,41,0,52,0,14,13,0,0,36,0,0,0,84,76,0,0,125,78,0,0,27,26,111,0,0,0,92,258,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-013",60,60,31,102,88,19,22,21,58,29,149,82,27,76,0,209,103,7,0,0,0,13,0,0,33,0,8,0,0,16,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,19,32,0,0,0,10,7,0,3,0,20,14,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_FCS020_group",0,0,21,0,16,0,0,13,0,0,0,0,0,53,44,0,0,0,0,0,0,0,0,200,55,0,0,0,0,35,0,0,0,0,37,0,0,0,0,107,0,0,0,0,0,0,45,0,0,123,0,31,0,46,29,0,0,0,0,0,0,0,85,177,95,0,0,53,0,78
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_UCG-010",10,33,18,13,37,25,32,0,27,10,0,11,22,31,0,28,30,6,4,8,27,28,58,19,16,34,19,33,9,15,30,8,14,20,7,19,29,130,25,19,0,24,25,16,16,0,22,18,26,20,27,29,12,21,8,0,0,0,18,0,14,0,32,19,33,0,12,12,10,22
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter",103,64,0,103,69,86,44,0,42,51,157,46,27,93,0,0,32,0,106,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,39,21,0,32,0,0,17,17,0,51,24,16,0,26,0,0,15,0,0,0,0,0,0,0,0,0,0,0,32
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",52,0,0,0,30,0,0,0,190,18,34,0,0,0,0,0,0,36,78,53,0,37,0,0,19,0,37,53,0,29,0,51,0,0,0,0,39,54,0,44,0,18,0,0,30,22,28,0,0,0,18,0,18,20,36,0,0,0,0,13,32,0,26,102,0,21,0,11,59,29
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter",0,0,0,0,0,27,0,0,0,0,0,0,79,0,0,0,0,63,0,298,85,0,20,0,0,118,43,98,33,39,43,0,0,43,0,30,0,0,0,47,0,47,0,0,0,0,0,160,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,223,0,0,0,420,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA",0,96,0,0,20,0,11,0,0,0,0,34,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,29,148,23,67,55,27,133,3,27,49,105,61,25,66,0,0,9,5,16,0,0,0,8,34,7,0,24,5,41
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_UCG-006",10,133,10,10,0,71,47,88,0,23,25,31,0,0,0,84,30,7,0,0,0,0,0,0,21,0,0,0,0,17,0,0,0,0,11,0,0,0,0,7,71,0,0,13,0,48,0,0,18,0,17,20,0,0,0,13,0,12,43,8,65,12,79,79,47,15,41,9,54,12
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014",0,22,0,0,213,0,48,0,27,79,0,16,0,0,0,8,152,0,0,0,0,0,0,0,53,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,92,45,24,84,64,0,33,164,0,137,4
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium",0,81,54,86,86,88,63,0,0,0,165,88,0,72,0,56,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,39,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",9,36,74,64,52,44,0,80,8,28,90,10,4,45,0,41,10,109,0,6,11,0,0,32,57,20,21,0,22,27,6,0,0,35,26,21,11,0,18,14,13,0,5,19,6,16,0,0,17,0,0,8,8,8,0,20,7,0,0,4,12,18,0,19,20,12,31,10,10,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA",13,0,0,0,0,15,0,0,29,0,0,0,0,0,0,0,0,0,125,0,29,100,0,0,0,154,113,0,0,0,106,9,0,12,0,186,0,0,0,0,18,18,82,0,0,17,45,24,15,0,23,95,33,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,97,0,153,0,0,77,0,117,0,0,205,0,72,0,0,0,0,0,0,0,0,43,92,80,50,57,0,140,45
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA",0,188,35,62,22,10,113,7,0,28,0,53,0,0,40,0,11,5,14,37,18,10,0,113,28,121,17,0,55,0,0,0,0,59,0,0,0,0,116,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium",0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,98,0,17,58,10,65,41,151,33,0,67,74,37,27,0,14,0,12,91,0,13,6,12,55,9,7,49,41,140,35
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,488,0,116,574,0,0,0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
