"","2","5","10","11","18","20","22","25","27","32","36","39","40","44","46"
"Ruminiclostridium_9",6103.44631806052,15471.5267132232,3974.33713734174,3406.57468915006,3690.4559132459,12916.5956963606,3974.33713734174,1419.40612047919,12064.9520240731,6529.26815420428,21291.0918071879,20581.3887469483,1703.28734457503,19871.6856867087,1135.52489638335
"Anaeroplasma",709.703060239596,0,0,0,0,2696.87162891046,0,0,0,0,1561.34673252711,567.762448191677,0,425.821836143757,141.940612047919
"Aeromonas",19020.0420144212,26968.7162891046,9368.08039516266,11213.3083517856,7664.79305058763,47975.9268721967,9226.13978311474,4684.04019758133,21858.8542553795,22710.4979276671,60750.5819565094,80196.4458070743,8090.61488673139,35910.9748481235,7097.03060239596
"Prosthecobacter",11071.3677397377,16465.1109975586,9651.9616192585,6103.44631806052,6103.44631806052,17742.5765059899,4825.98080962925,3406.57468915006,15187.6454891273,10929.4271276898,26259.013228865,26826.7756770567,6387.32754215636,16748.9922216545,4967.92142167717
"Acetobacter",8374.49611082723,6813.14937830012,3974.33713734174,3832.39652529382,3406.57468915006,8374.49611082723,3690.4559132459,1419.40612047919,4116.27774938966,7380.9118264918,18878.1014023732,25691.2507806734,2980.7528530063,23278.2603758587,5109.86203372509
"Wolbachia",6813.14937830012,15471.5267132232,7238.97121444388,5535.68386986885,4825.98080962925,13768.2393686482,4542.09958553341,2271.04979276671,10361.6646794981,12348.833248169,15471.5267132232,33781.8656674048,3406.57468915006,20865.2699710441,3690.4559132459
"Clostridiales_vadinBB60_group",283.881224095838,2696.87162891046,2554.93101686254,1845.22795662295,567.762448191677,4116.27774938966,0,0,1987.16856867087,3690.4559132459,9510.02100721058,17884.5171180378,1135.52489638335,4825.98080962925,993.584284335434
"Ruminiclostridium",0,3406.57468915006,1277.46550843127,0,1419.40612047919,3548.51530119798,0,0,2412.99040481463,0,3832.39652529382,7948.67427468347,0,4116.27774938966,0
"Intestinimonas",0,0,851.643672287515,0,0,425.821836143757,0,0,1987.16856867087,0,0,3690.4559132459,1419.40612047919,1703.28734457503,0
"Desulfovibrio",851.643672287515,2412.99040481463,0,283.881224095838,1135.52489638335,0,0,0,2412.99040481463,1135.52489638335,3122.69346505422,5251.80264577301,0,3406.57468915006,0
"Terrimicrobium",4825.98080962925,11639.1301879294,6955.08999034804,3690.4559132459,9226.13978311474,12916.5956963606,6955.08999034804,4116.27774938966,9510.02100721058,12064.9520240731,18168.3983421336,30091.4097541589,5819.56509396468,11781.0707999773,3122.69346505422
"Proteus",3406.57468915006,5251.80264577301,1419.40612047919,1845.22795662295,1135.52489638335,7522.85243853971,0,425.821836143757,15471.5267132232,4542.09958553341,12490.7738602169,24413.7852722421,851.643672287515,6955.08999034804,1419.40612047919
"Oscillibacter",993.584284335434,1987.16856867087,0,1845.22795662295,567.762448191677,7097.03060239596,993.584284335434,709.703060239596,1419.40612047919,3264.63407710214,14194.0612047919,18026.4577300857,993.584284335434,12206.892636121,1987.16856867087
"Acetatifactor",0,1135.52489638335,0,0,0,1845.22795662295,0,0,0,0,3832.39652529382,2271.04979276671,0,0,0
"Akkermansia",4258.21836143757,13200.4769204565,4400.15897348549,4116.27774938966,7238.97121444388,15755.407937319,3548.51530119798,1277.46550843127,9793.90223130642,4400.15897348549,14336.0018168398,19587.8044626128,2838.81224095838,13484.3581445523,3832.39652529382
"Sphingomonas",5677.62448191677,11355.2489638335,8090.61488673139,4258.21836143757,3974.33713734174,13200.4769204565,2838.81224095838,1277.46550843127,8800.31794697099,3974.33713734174,24839.6071083858,33923.8062794527,3548.51530119798,12916.5956963606,993.584284335434
"Butyricicoccus",993.584284335434,1987.16856867087,1845.22795662295,1419.40612047919,0,4967.92142167717,1845.22795662295,709.703060239596,2980.7528530063,993.584284335434,6245.38693010844,17174.8140577982,709.703060239596,5961.5057060126,1419.40612047919
"Chitinophagaceae",6103.44631806052,12348.833248169,10929.4271276898,2980.7528530063,9226.13978311474,24413.7852722421,5393.74325782093,993.584284335434,15613.4673252711,10645.5459035939,28530.0630216318,36762.6185204111,3122.69346505422,23562.1415999546,1135.52489638335
"Dyadobacter",4825.98080962925,5535.68386986885,6245.38693010844,3264.63407710214,2980.7528530063,10503.605291546,2980.7528530063,2271.04979276671,11355.2489638335,7664.79305058763,11781.0707999773,19587.8044626128,2838.81224095838,12064.9520240731,1135.52489638335
"Pseudacidovorax",1987.16856867087,5819.56509396468,2271.04979276671,3974.33713734174,3974.33713734174,9368.08039516266,2412.99040481463,1987.16856867087,7664.79305058763,4258.21836143757,7097.03060239596,17600.635893942,0,11781.0707999773,1277.46550843127
"Rhodospirillales",141.940612047919,1703.28734457503,0,141.940612047919,709.703060239596,1277.46550843127,425.821836143757,0,851.643672287515,709.703060239596,3974.33713734174,9651.9616192585,0,1419.40612047919,0
"Neisseriaceae",1135.52489638335,3832.39652529382,1277.46550843127,2129.10918071879,2554.93101686254,4684.04019758133,283.881224095838,0,2554.93101686254,4400.15897348549,10361.6646794981,12490.7738602169,0,6245.38693010844,283.881224095838
"Bilophila",141.940612047919,7238.97121444388,283.881224095838,567.762448191677,1561.34673252711,6245.38693010844,567.762448191677,0,3690.4559132459,1703.28734457503,3122.69346505422,10787.4865156419,851.643672287515,5393.74325782093,1561.34673252711
"Sericytochromatia",2271.04979276671,4967.92142167717,2838.81224095838,1987.16856867087,2412.99040481463,4400.15897348549,1845.22795662295,1135.52489638335,5819.56509396468,4542.09958553341,6671.2087662522,16890.9328337024,0,5393.74325782093,0
"Chryseobacterium",2696.87162891046,5535.68386986885,3264.63407710214,2271.04979276671,2980.7528530063,8232.55549877931,0,1703.28734457503,7380.9118264918,6529.26815420428,13626.2987566002,21149.15119514,1703.28734457503,4684.04019758133,1135.52489638335
"Persicitalea",3974.33713734174,4116.27774938966,4825.98080962925,1703.28734457503,3690.4559132459,5819.56509396468,0,0,5819.56509396468,3406.57468915006,10219.7240674502,23704.0822120025,0,3548.51530119798,1277.46550843127
"Ruminiclostridium_5",0,0,0,0,0,709.703060239596,0,0,851.643672287515,0,0,2129.10918071879,0,993.584284335434,0
"Zoogloea",3548.51530119798,851.643672287515,2271.04979276671,2554.93101686254,1703.28734457503,3690.4559132459,2271.04979276671,0,2271.04979276671,4116.27774938966,3548.51530119798,12064.9520240731,0,1419.40612047919,0
"Citrobacter",2412.99040481463,1987.16856867087,0,1987.16856867087,0,6529.26815420428,0,0,141.940612047919,1419.40612047919,5251.80264577301,9226.13978311474,0,3548.51530119798,0
"Leucobacter",1987.16856867087,1845.22795662295,0,1135.52489638335,0,5393.74325782093,0,0,3548.51530119798,1703.28734457503,5251.80264577301,5961.5057060126,0,2554.93101686254,0
"Verrucomicrobiaceae",993.584284335434,1561.34673252711,0,425.821836143757,0,2554.93101686254,0,0,2554.93101686254,709.703060239596,4967.92142167717,6529.26815420428,0,1419.40612047919,0
"Luteolibacter",0,1419.40612047919,0,567.762448191677,1419.40612047919,2980.7528530063,1277.46550843127,283.881224095838,1561.34673252711,1419.40612047919,5677.62448191677,4400.15897348549,1277.46550843127,567.762448191677,283.881224095838
"Isosphaeraceae",0,1703.28734457503,993.584284335434,851.643672287515,0,2554.93101686254,0,851.643672287515,1845.22795662295,1419.40612047919,4258.21836143757,5393.74325782093,0,1419.40612047919,0
"Chitinophagales",709.703060239596,5109.86203372509,709.703060239596,283.881224095838,1703.28734457503,2412.99040481463,0,567.762448191677,6387.32754215636,3974.33713734174,4684.04019758133,14052.120592744,141.940612047919,8800.31794697099,567.762448191677
"Taonella",0,2412.99040481463,993.584284335434,0,283.881224095838,4116.27774938966,0,0,2980.7528530063,1419.40612047919,3974.33713734174,6103.44631806052,709.703060239596,1561.34673252711,0
"GCA_900066575",0,141.940612047919,0,0,0,567.762448191677,0,0,851.643672287515,1561.34673252711,1561.34673252711,2271.04979276671,0,1135.52489638335,0
"Bdellovibrio",2412.99040481463,1987.16856867087,0,0,0,1845.22795662295,709.703060239596,2129.10918071879,2980.7528530063,3548.51530119798,5961.5057060126,17742.5765059899,0,3264.63407710214,0
"Lysinibacillus",0,2412.99040481463,851.643672287515,0,0,2129.10918071879,2412.99040481463,0,1135.52489638335,567.762448191677,4967.92142167717,8658.37733492307,0,1703.28734457503,0
"Gastranaerophilales",0,1561.34673252711,283.881224095838,1419.40612047919,0,283.881224095838,0,0,993.584284335434,425.821836143757,0,1561.34673252711,0,1135.52489638335,0
"37_13",709.703060239596,141.940612047919,0,993.584284335434,0,2129.10918071879,0,0,1703.28734457503,0,6529.26815420428,5961.5057060126,567.762448191677,0,0
"Tabrizicola",993.584284335434,2129.10918071879,0,0,851.643672287515,1277.46550843127,0,0,0,851.643672287515,0,4542.09958553341,0,0,0
"Runella",1561.34673252711,1561.34673252711,0,1419.40612047919,0,1987.16856867087,425.821836143757,0,0,2271.04979276671,2271.04979276671,5393.74325782093,0,0,283.881224095838
"Bosea",0,0,0,0,0,425.821836143757,0,0,0,2554.93101686254,3264.63407710214,8800.31794697099,0,2980.7528530063,1845.22795662295
"Cloacibacterium",0,0,1845.22795662295,283.881224095838,1135.52489638335,4684.04019758133,0,0,1845.22795662295,1845.22795662295,3406.57468915006,7806.73366263555,709.703060239596,1419.40612047919,1135.52489638335
"NS11_12_marine_group",0,1135.52489638335,283.881224095838,0,0,3264.63407710214,0,0,709.703060239596,0,1561.34673252711,3406.57468915006,0,425.821836143757,0
"Paenarthrobacter",0,0,2412.99040481463,0,1277.46550843127,3264.63407710214,0,0,851.643672287515,2412.99040481463,2129.10918071879,1845.22795662295,0,2554.93101686254,0
"Pseudochrobactrum",0,0,1561.34673252711,0,0,3548.51530119798,0,0,0,0,3832.39652529382,7238.97121444388,0,0,0
"Novosphingobium",0,709.703060239596,0,0,851.643672287515,1845.22795662295,0,0,1277.46550843127,0,1277.46550843127,2554.93101686254,0,851.643672287515,0
"Achromobacter",0,0,709.703060239596,0,0,1419.40612047919,0,0,709.703060239596,993.584284335434,5677.62448191677,1987.16856867087,0,2554.93101686254,0
"env_OPS_17",0,1703.28734457503,0,0,0,1703.28734457503,0,0,1277.46550843127,0,0,3264.63407710214,0,993.584284335434,0
"Cupriavidus",1845.22795662295,709.703060239596,0,0,0,2129.10918071879,0,0,0,0,1277.46550843127,2696.87162891046,0,0,283.881224095838
"Delftia",0,993.584284335434,0,709.703060239596,567.762448191677,851.643672287515,0,0,0,0,0,3548.51530119798,0,0,0
"Clostridium_sensu_stricto_9",1419.40612047919,0,0,141.940612047919,0,3122.69346505422,0,141.940612047919,1419.40612047919,851.643672287515,5109.86203372509,1703.28734457503,0,0,0
"Elizabethkingia",425.821836143757,709.703060239596,0,0,0,3122.69346505422,0,567.762448191677,567.762448191677,993.584284335434,1703.28734457503,2696.87162891046,0,0,0
"Rikenella",0,0,567.762448191677,0,0,1135.52489638335,0,0,0,0,1277.46550843127,709.703060239596,0,1135.52489638335,0
"C39",0,993.584284335434,0,0,0,0,0,0,0,709.703060239596,1845.22795662295,3974.33713734174,0,851.643672287515,0
"Fimbriimonadaceae",0,425.821836143757,709.703060239596,0,0,993.584284335434,0,0,993.584284335434,0,709.703060239596,851.643672287515,0,2271.04979276671,0
"Helicobacter",851.643672287515,0,0,0,0,0,0,0,1845.22795662295,0,709.703060239596,1135.52489638335,0,141.940612047919,0
"Shinella",0,2980.7528530063,0,993.584284335434,0,2554.93101686254,0,0,0,0,3406.57468915006,2412.99040481463,0,0,0
"Aminobacter",0,2129.10918071879,0,0,0,1135.52489638335,0,0,1845.22795662295,0,2129.10918071879,2412.99040481463,0,0,0
"Sphingomonadaceae",2271.04979276671,0,0,0,2554.93101686254,4258.21836143757,0,1987.16856867087,6245.38693010844,0,0,0,1419.40612047919,0,2838.81224095838
"Bacteroidia",0,0,0,0,0,567.762448191677,0,0,1135.52489638335,0,0,3974.33713734174,709.703060239596,1135.52489638335,0
"Stakelama",0,2129.10918071879,0,0,0,0,0,0,0,2412.99040481463,1987.16856867087,5819.56509396468,0,0,0
