#NAME,4,5,6,9,10,16,17,18,19,20,21,26,27,28,29,31,32,33,34,35,36,37,38,39,44,45
Lachnoclostridium,3390.487261,4197.746133,11947.4313,1937.421292,2744.680164,0,6135.167425,0,3874.842585,10010.01001,10817.26888,7911.136943,2260.324841,807.2588718,484.3553231,6296.6192,807.2588718,4843.553231,4520.649682,10494.36533,4682.101456,22118.89309,6619.522749,2744.680164,1291.614195,1130.16242
Muribaculum,1453.065969,1614.517744,3229.035487,3067.583713,1291.614195,1453.065969,4036.294359,0,0,4036.294359,1614.517744,3551.939036,3390.487261,2583.22839,0,2098.873067,1614.517744,3390.487261,4359.197908,6135.167425,1614.517744,13400.49727,3874.842585,6458.070974,3874.842585,968.7106461
Alistipes,26800.99454,24379.21793,78788.46589,15983.72566,12270.33485,16145.17744,36165.19746,5973.715651,19697.11647,15015.01502,34227.77616,41977.46133,16145.17744,21150.18244,12754.69017,31644.54777,19697.11647,18405.50228,36972.45633,55862.31393,36972.45633,137234.0082,48112.62876,55055.05506,19858.56825,31483.096
Anaerotruncus,3229.035487,1937.421292,5973.715651,10171.46178,0,2906.131938,8234.040492,968.7106461,2583.22839,0,3713.39081,6296.6192,0,807.2588718,2260.324841,1937.421292,3229.035487,6296.6192,5650.812102,9202.751138,4359.197908,21473.08599,4359.197908,5812.263877,3390.487261,2744.680164
Alloprevotella,36649.55278,29707.12648,74429.26798,20504.37534,10817.26888,15176.46679,42784.7202,9041.299364,23410.50728,21795.98954,53763.44086,54570.69973,17759.69518,32128.9031,15499.37034,25186.4768,19374.21292,28576.96406,39232.78117,62643.28845,40040.04004,126416.7393,48919.88763,74913.6233,33581.96907,37295.35988
Peptococcaceae,2583.22839,3390.487261,2583.22839,968.7106461,484.3553231,0,5005.005005,322.9035487,1130.16242,161.4517744,7749.685169,1453.065969,968.7106461,1614.517744,0,3713.39081,2260.324841,645.8070974,4520.649682,10817.26888,1453.065969,11624.52775,0,3551.939036,2098.873067,2744.680164
Ruminococcaceae,2744.680164,1453.065969,322.9035487,0,0,0,3874.842585,0,0,1614.517744,3874.842585,484.3553231,161.4517744,0,0,1130.16242,0,1453.065969,1937.421292,807.2588718,3229.035487,5812.263877,8395.492266,5166.456779,1614.517744,968.7106461
Roseburia,2421.776615,3229.035487,6942.426297,0,2260.324841,484.3553231,2583.22839,0,0,1453.065969,5489.360328,5166.456779,0,0,484.3553231,5812.263877,0,3390.487261,2583.22839,9687.106461,0,7103.878072,1937.421292,3067.583713,1937.421292,2260.324841
Ruminiclostridium_9,12270.33485,15176.46679,53601.98909,10978.72066,5489.360328,5005.005005,22280.34486,3229.035487,11785.97953,9525.654687,19212.76115,22441.79664,10655.81711,6619.522749,5650.812102,17436.79163,8556.944041,13400.49727,14046.30437,41170.20246,20181.47179,120604.4754,24702.12148,22441.79664,20020.02002,14207.75614
Anaeroplasma,3874.842585,0,1614.517744,1775.969518,0,0,1130.16242,0,0,1775.969518,1614.517744,4682.101456,0,2098.873067,645.8070974,0,0,3229.035487,2098.873067,7911.136943,1453.065969,10817.26888,1775.969518,1453.065969,968.7106461,0
Dysgonomonas,322.9035487,0,968.7106461,0,0,1130.16242,807.2588718,322.9035487,161.4517744,0,0,1130.16242,0,0,0,484.3553231,0,484.3553231,322.9035487,1614.517744,0,3067.583713,807.2588718,1614.517744,0,322.9035487
Aeromonas,36165.19746,26639.54277,97193.96816,11785.97953,13884.85259,19697.11647,69262.8112,8072.588718,39071.32939,46175.20747,63127.64377,79434.27298,18889.8576,30030.03003,18889.8576,42946.17198,22118.89309,37941.16697,60382.96361,107526.8817,60382.96361,175013.7234,81856.0496,84762.18154,32451.80665,41816.00956
Prosthecobacter,21634.53776,16629.53276,57638.28344,7911.136943,8234.040492,15983.72566,33259.06552,4520.649682,20504.37534,15015.01502,29868.57826,40201.49181,15822.27389,15337.91856,9041.299364,25832.2839,13561.94905,19697.11647,20988.73067,52956.18199,31644.54777,84600.72976,34389.22794,25509.38035,19212.76115,23733.41083
Acetobacter,9525.654687,7265.329846,22118.89309,8072.588718,3551.939036,8234.040492,18082.59873,3229.035487,17113.88808,8395.492266,17759.69518,29384.22293,4520.649682,5973.715651,7426.78162,15176.46679,8556.944041,17275.33986,18889.8576,17113.88808,16790.98453,67648.29345,30030.03003,21311.63421,23894.8626,13400.49727
Wolbachia,18889.8576,16306.62921,38425.5223,19374.21292,6458.070974,13723.40082,38586.97407,5166.456779,20504.37534,11301.6242,41331.65423,22603.24841,11140.17243,11140.17243,8395.492266,11947.4313,10332.91356,25025.02503,22764.70018,38909.87762,16790.98453,120765.9272,36003.74568,34550.67971,25347.92857,15983.72566
Clostridiales_vadinBB60_group,10655.81711,2583.22839,28415.51229,5650.812102,1291.614195,5489.360328,15176.46679,484.3553231,7588.233395,4197.746133,17436.79163,10494.36533,2098.873067,6619.522749,1775.969518,4682.101456,3390.487261,8234.040492,11785.97953,21150.18244,10332.91356,41170.20246,20181.47179,19212.76115,4682.101456,12431.78663
Ruminiclostridium,7426.78162,4359.197908,13561.94905,2906.131938,2098.873067,968.7106461,6780.974523,1453.065969,4843.553231,968.7106461,7911.136943,11140.17243,1614.517744,2260.324841,0,1937.421292,0,3874.842585,7103.878072,12916.14195,2744.680164,27446.80164,6296.6192,8234.040492,4520.649682,4682.101456
Parasutterella,161.4517744,0,0,0,0,1130.16242,0,0,0,484.3553231,0,968.7106461,0,0,0,0,0,0,1291.614195,0,645.8070974,0,1130.16242,807.2588718,0,0
Intestinimonas,0,0,1614.517744,0,484.3553231,0,0,0,0,322.9035487,2421.776615,3874.842585,2421.776615,807.2588718,0,0,0,2098.873067,1453.065969,2744.680164,0,5166.456779,1614.517744,2421.776615,1937.421292,0
Desulfovibrio,2583.22839,2744.680164,9364.202913,2098.873067,0,645.8070974,4359.197908,161.4517744,1937.421292,0,1614.517744,3551.939036,2906.131938,0,0,2098.873067,645.8070974,484.3553231,5973.715651,3551.939036,3713.39081,7749.685169,5650.812102,5973.715651,3229.035487,645.8070974
Terrimicrobium,14369.20792,12108.88308,38425.5223,9364.202913,7911.136943,11301.6242,21634.53776,8395.492266,20342.92357,15822.27389,21311.63421,30837.2889,12754.69017,15983.72566,9848.558236,20342.92357,12754.69017,15337.91856,22280.34486,39717.13649,21473.08599,65549.42039,24217.76615,25509.38035,13561.94905,12593.2384
Proteus,9202.751138,5973.715651,26639.54277,8879.84759,2098.873067,3390.487261,14692.11147,1937.421292,3874.842585,8556.944041,14853.56324,39071.32939,16952.43631,10171.46178,30514.38535,10494.36533,3713.39081,7265.329846,13077.59372,27769.70519,12431.78663,70554.42539,19051.30937,23087.60373,7265.329846,12916.14195
Oscillibacter,10494.36533,1937.421292,21795.98954,9041.299364,0,968.7106461,4520.649682,645.8070974,3874.842585,5973.715651,7749.685169,12108.88308,1291.614195,4843.553231,2098.873067,0,2260.324841,1937.421292,4359.197908,12431.78663,14207.75614,49242.79118,11301.6242,18728.40583,9525.654687,5489.360328
Acetatifactor,0,807.2588718,0,0,0,807.2588718,1130.16242,0,0,1130.16242,2583.22839,2583.22839,0,0,807.2588718,484.3553231,0,968.7106461,0,0,4359.197908,5650.812102,0,2098.873067,0,0
Akkermansia,12593.2384,12754.69017,26478.09099,8718.395815,4843.553231,7911.136943,13077.59372,5812.263877,12431.78663,17921.14695,24379.21793,23733.41083,11140.17243,10978.72066,5650.812102,8234.040492,4359.197908,10817.26888,16306.62921,21795.98954,14692.11147,56023.7657,11785.97953,22280.34486,14369.20792,13884.85259
Sphingomonas,11140.17243,12754.69017,32290.35487,8234.040492,8234.040492,9364.202913,33420.51729,2583.22839,13077.59372,13884.85259,20827.27889,32128.9031,8234.040492,17921.14695,9202.751138,16629.53276,3551.939036,15015.01502,24702.12148,43269.07553,26800.99454,77335.39992,23894.8626,35519.39036,15015.01502,10655.81711
Tyzzerella,0,0,2744.680164,0,0,0,0,0,161.4517744,0,1453.065969,1291.614195,0,0,0,0,0,0,0,322.9035487,1453.065969,0,2421.776615,645.8070974,0,0
Butyricicoccus,4197.746133,2421.776615,15337.91856,5650.812102,3713.39081,4359.197908,4682.101456,0,2583.22839,7426.78162,8234.040492,13400.49727,4036.294359,4197.746133,2421.776615,5489.360328,1937.421292,5489.360328,10171.46178,9848.558236,6942.426297,21311.63421,11624.52775,18082.59873,6296.6192,9525.654687
Chitinophagaceae,15983.72566,11947.4313,40201.49181,10978.72066,8718.395815,16629.53276,41331.65423,6619.522749,23894.8626,19858.56825,27285.34987,38909.87762,15176.46679,19051.30937,13077.59372,17436.79163,12916.14195,22926.15196,27608.25341,45529.40037,30675.83713,70392.97362,47789.72521,31805.99955,25347.92857,12270.33485
Dyadobacter,10171.46178,6135.167425,15660.82211,4359.197908,6135.167425,8072.588718,19535.6647,2260.324841,5650.812102,10655.81711,18405.50228,18244.0505,12270.33485,10817.26888,4359.197908,10817.26888,7911.136943,11947.4313,11785.97953,17921.14695,12431.78663,39555.68472,16629.53276,21957.44131,13077.59372,8718.395815
Pseudacidovorax,8395.492266,6619.522749,34389.22794,2098.873067,2744.680164,4036.294359,9525.654687,3713.39081,6135.167425,12431.78663,15499.37034,23894.8626,7911.136943,2744.680164,2906.131938,11624.52775,5973.715651,0,8072.588718,14207.75614,7749.685169,37133.9081,21311.63421,18244.0505,10010.01001,6942.426297
Euglenida,968.7106461,0,1775.969518,322.9035487,0,0,484.3553231,0,968.7106461,1291.614195,1453.065969,161.4517744,0,0,0,807.2588718,0,807.2588718,1453.065969,484.3553231,1775.969518,5489.360328,1130.16242,484.3553231,0,322.9035487
Rhodospirillales,4359.197908,1614.517744,7265.329846,1453.065969,0,1453.065969,807.2588718,1130.16242,1937.421292,1937.421292,5327.908554,6780.974523,484.3553231,0,0,2906.131938,1614.517744,1453.065969,3390.487261,5166.456779,5166.456779,18244.0505,4036.294359,6619.522749,1937.421292,6942.426297
Neisseriaceae,4036.294359,3390.487261,10817.26888,1775.969518,1937.421292,5327.908554,9525.654687,2583.22839,3229.035487,3229.035487,4682.101456,10655.81711,3874.842585,3874.842585,1614.517744,3229.035487,3229.035487,6780.974523,5005.005005,11140.17243,9525.654687,29868.57826,11947.4313,12431.78663,4359.197908,3874.842585
Bilophila,2744.680164,6458.070974,20504.37534,1937.421292,645.8070974,3551.939036,5812.263877,645.8070974,1453.065969,6296.6192,8556.944041,5489.360328,2583.22839,7749.685169,1130.16242,4520.649682,1291.614195,5005.005005,9687.106461,7588.233395,4520.649682,25186.4768,11301.6242,9364.202913,3874.842585,3551.939036
Sericytochromatia,6619.522749,4520.649682,16306.62921,322.9035487,4197.746133,4359.197908,7426.78162,2098.873067,11301.6242,5812.263877,4197.746133,13884.85259,6296.6192,1614.517744,3390.487261,7749.685169,3390.487261,6619.522749,6135.167425,21795.98954,6296.6192,30191.4818,17275.33986,18082.59873,6780.974523,6135.167425
Chryseobacterium,6780.974523,4843.553231,12108.88308,3713.39081,4036.294359,2583.22839,21473.08599,3713.39081,11947.4313,9848.558236,7588.233395,8395.492266,6619.522749,5650.812102,2906.131938,9848.558236,8072.588718,5812.263877,12270.33485,19535.6647,14046.30437,31160.19245,13400.49727,18405.50228,5327.908554,9041.299364
Persicitalea,9041.299364,4520.649682,22764.70018,1614.517744,4843.553231,5489.360328,15499.37034,2744.680164,8395.492266,6942.426297,8556.944041,20665.82712,7749.685169,4843.553231,3229.035487,8718.395815,3713.39081,7749.685169,7749.685169,18889.8576,7749.685169,36165.19746,15822.27389,18566.95405,4036.294359,4197.746133
Ruminiclostridium_5,322.9035487,0,1614.517744,484.3553231,0,0,968.7106461,0,0,968.7106461,2583.22839,0,968.7106461,0,0,1453.065969,0,0,484.3553231,0,0,1614.517744,645.8070974,2260.324841,1130.16242,0
Candidatus_Saccharimonas,0,0,3551.939036,1130.16242,0,0,0,0,0,0,0,0,645.8070974,645.8070974,0,0,0,0,0,807.2588718,968.7106461,2098.873067,0,0,0,0
Zoogloea,2906.131938,968.7106461,7749.685169,1614.517744,2744.680164,0,5327.908554,1453.065969,0,4197.746133,5650.812102,7588.233395,2260.324841,2421.776615,0,3874.842585,3874.842585,2744.680164,4843.553231,12108.88308,3713.39081,20181.47179,6135.167425,10817.26888,1775.969518,2421.776615
