pathway	description	214A	214B	215A	215B	216A	216B	217A	217B	218A	218B	219A	219B	220A	220B	221A	221B	222A	222B	223A	223B	224A	224B	225A	225B	226A	226B	227A	227B	228A	228B	229A	229B	230A	230B	231A	231B	232A	232B	233A	233B	234A	234B	235A	235B	236A	236B	237A	237B	238A	238B	239A	239B	240A	240B	241A	241B	242A	242B	243A	243B	244A	244B	245A	245B	246A	246B	247A	247B	248A	248B	249A	249B	250A	250B	251A	251B	252A	252B	253A	253B	254A	254B	255A	255B	256A	256B	257A	257B	258A	258B	259A	259B	260A	260B	261A	261B	262A	262B	263A	263B	VS_050A	VS_050B	VS_051A	VS_051B	VS_052A	VS_052B	VS_053A	VS_053B	VS_054A	VS_054B	VS_055A	VS_055B	VS_056A	VS_056B	VS_057A	VS_057B	VS_058A	VS_058B	VS_059A	VS_059B	VS_060A	VS_060B	VS_061A	VS_061B	VS_062A	VS_062B	VS_063A	VS_063B	VS_064A	VS_064B	VS_065A	VS_065B	VS_066A	VS_066B	VS_067A	VS_067B	VS_068A	VS_068B	VS_069A	VS_069B	VS_070A	VS_070B	VS_071A	VS_071B	VS_072A	VS_072B	VS_073A	VS_073B	VS_074A	VS_074B	VS_075A	VS_075B	VS_076B	VS_077A	VS_077B	VS_078A	VS_078B	VS_079A	VS_079B	VS_080A	VS_080B	VS_081A	VS_081B	VS_082A	VS_082B	VS_083A	VS_083B	VS_084A	VS_084B	VS_085A	VS_085B	VS_086A	VS_086B	VS_087A	VS_087B	VS_088A	VS_088B	VS_089A	VS_089B	VS_090A	VS_090B	VS_091A	VS_091B	VS_092A	VS_092B	VS_093B	VS_094B	VS_095A	VS_095B	VS_096A	VS_096B	VS_097A	VS_097B	VS_098A	VS_098B	VS_099A	VS_099B	VS_100A	VS_100B	VS_101A	VS_101B	VS_102A	VS_102B	VS_103A	VS_103B	VS_104A	VS_104B	VS_105A	VS_105B	VS_106A	VS_106B	VS_107A	VS_107B	VS_108A	VS_108B	VS_109A	VS_109B	VS_110A	VS_110B	VS_111A	VS_111B	VS_112A	VS_112B	VS_113A	VS_113B	VS_114A	VS_114B	VS_115A	VS_115B	VS_116A	VS_116B	VS_117A	VS_117B	VS_118A	VS_118B	VS_119A	VS_119B	VS_120A	VS_120B	VS_121A	VS_121B	VS_122A	VS_122B	VS_123A	VS_123B	VS_124A	VS_124B	VS_125A	VS_125B	VS_126A	VS_126B	VS_127A	VS_127B	VS_128A	VS_128B	VS_129A	VS_129B	VS_130A	VS_130B	VS_131A	VS_131B	VS_132A	VS_132B	VS_133A	VS_133B	VS_134A	VS_134B	VS_135A	VS_135B	VS_136A	VS_136B	VS_137A	VS_137B	VS_138A	VS_138B	VS_139A	VS_139B	VS_140A	VS_140B	VS_141A	VS_141B	VS_142A	VS_142B	VS_143A	VS_143B	VS_144A	VS_144B	VS_145A	VS_145B	VS_146A	VS_146B	VS_147A	VS_147B	VS_148A	VS_148B	VS_149A	VS_149B	VS_150A	VS_150B	VS_151A	VS_151B	VS_152A	VS_152B	VS_153A	VS_153B	VS_154A	VS_154B	VS_155A	VS_155B	VS_156A	VS_156B	VS_157A	VS_157B	VS_158A	VS_158B	VS_159A	VS_159B	VS_160A	VS_160B	VS_161A	VS_161B	VS_162A	VS_162B	VS_163A	VS_163B	VS_164A	VS_164B	VS_165A	VS_165B	VS_166A	VS_166B	VS_167A	VS_167B	VS_168A	VS_168B	VS_169A	VS_169B	VS01	VS02	VS03	VS04	VS05	VS06	VS07	VS08	VS09	VS010	VS011	VS013	VS014	VS015	VS016	VS017	VS018	VS019	VS020	VS021	VS022	VS023	VS024	VS025	VS026	VS027	VS028	VS029	VS030	VS031	VS032	VS033	VS034	VS035	VS036	VS037	VS038	VS039	VS040	VS041	VS042	VS043	VS044	VS045	VS046	VS047	VS048	VS049
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	24113.81200649356	11507.497347103605	19759.11223747878	7971.505364134396	11992.666584617196	18436.90177823328	13056.0666465373	6268.187304644156	27432.28855829901	9374.243953435887	9983.305985083627	7981.653004795186	27302.303515503383	14628.26412317554	12737.140979769862	5961.258231215068	26142.371539549356	7932.52973940905	18368.61378508692	14413.209068348182	23037.146806259712	11209.56179450998	17763.059138873028	12662.787230902284	12609.87306155088	14498.3289058972	10846.843008779724	6537.671466234829	8425.42144797945	7599.563342374695	9109.841797559548	2989.748366978422	10349.177708500814	10880.613231048495	8945.35853533202	7327.44100751893	12495.06574609138	9585.270569069957	14026.637078887314	4630.528875673985	14410.591168705952	7513.395785012219	10407.401053530157	10972.97796757275	23098.065482213296	10365.325210907882	16880.26212496509	11824.799125218036	18872.70520202745	11486.25354895804	12385.42028993308	6423.604089167248	19246.99746661512	11698.929080760458	19399.5738551338	7728.844981308515	28923.434326997085	9518.583387673145	22797.22424198204	11010.90166781709	26045.325962090734	13194.741353602842	15307.792666781868	7055.988206678407	13096.602520548404	10344.105296486305	28351.70403981469	13747.10542721424	29581.270892164743	12932.485956627688	21131.357881445107	10635.217078376974	19542.685294838346	6814.588252623652	21206.42430451115	6319.969415692162	23733.12834441913	7599.917564362084	16307.59059565701	5588.130006444061	17613.91904893486	6140.122886587498	18503.035629550468	6061.170269551514	9490.047385811757	5358.693038736183	28191.53586852659	9717.05659310584	22643.13057138036	17598.47416241417	23629.55534458801	5202.673564317656	24657.772994229355	8498.107248357781	20834.474367442363	7598.06885158009	25889.42007060552	2715.4199618863368	23426.645509450253	4773.721091639988	5256.192083636038	18587.84872206833	10143.539907357488	14534.766946030284	7714.404332701761	24002.664854203544	10642.882646469445	7436.7911679325825	9276.941760723024	13627.80751656027	10877.257845081023	6350.072961220255	13418.312461241483	12628.558522926252	11938.263489718056	6638.325427801055	11883.934480905387	11632.032195709502	11996.456958218156	12712.56721509752	11428.92617064849	13419.628706025434	12218.01155490977	5912.455162179044	12076.106147577666	15481.104249709151	10977.93155551532	5931.130715273327	5524.033973843474	3917.2673236846776	7313.645904957094	8826.065044717068	2866.4062161337124	12198.808014364358	3729.1748807756553	6822.448797911776	3207.9071733336305	11873.562019047517	1339.2337423587285	13750.547896442224	22632.08623055856	13433.933124945694	2171.6131210153912	13439.405390751372	3719.625152740664	8749.651222468838	19904.24966588248	11221.424680244842	9356.738724612913	4029.213570349946	11652.19254505556	11804.564317054346	9200.705589172769	23275.16612618896	6189.651573220368	5039.032723817368	7159.199786911433	4948.881626012353	4853.890887393787	6280.566004788967	9260.263761077127	3739.541191646593	12969.772304276994	5425.631225265396	10527.1115141755	4526.430397404629	15565.682757532257	3623.0733501134696	5805.477681790856	4750.897635858084	11741.665128796169	9417.896019184444	13451.305066692294	5935.41561706274	6704.396869875481	10825.098176908265	8419.688523287705	20431.401620376422	20689.026204627065	12992.805854019636	10502.722884677672	16042.318378983851	12843.516145955866	11553.50586466537	16264.827302569744	12721.00552079494	10261.487662129108	14485.819771112934	18803.81350186759	10664.15208343296	10724.7425895775	10352.64818132032	11141.843173831345	10513.736239529975	4686.199220643153	12134.89184849478	10202.569462744394	14192.798618086194	3082.4596470888946	13082.11204814673	2995.7736138433	3767.4278312998704	9492.629051966363	2086.872416574041	7386.953556890327	5175.901062913208	19045.41498228216	5192.939698372102	4908.239948242672	4307.993517720033	3292.2120923560515	1467.0551523190318	3939.072799784019	23041.69904871737	22169.98650211606	25820.156348059078	24719.82678632466	18157.348935852588	17090.718005843584	21247.66693157182	4586.063823806251	21451.36077522937	7225.455262868056	23592.69321985924	26264.81179343968	24595.23517171648	2315.235194220505	22768.404301452327	24887.02828330927	36261.29760445746	26872.408280052263	34153.47768513647	19144.604679418186	26529.60432026286	17860.94626797982	24272.71686388334	5288.582764438346	21480.689451787603	18542.77831365973	26607.67839998882	24098.595120770977	25129.90327574033	14854.434599394694	26552.186287767217	7792.689094463365	22766.02740943024	10661.795248393506	24293.22922863703	2472.9848862471417	25645.105489643985	15813.174736994742	36767.62905415983	10479.880153353604	34803.1466183358	36741.47759228735	30398.97283537716	33368.53638396915	28427.39083103508	17137.009975389723	21680.194125985927	27856.882417338515	23514.665129061283	10994.45024888873	28242.27582588917	26746.554515150903	24493.132849950547	14186.962466238463	22379.233739488714	30195.544593225928	13715.80905740468	32903.14218996328	34722.88469363327	13329.009486330437	28724.157547413637	21441.34481996338	26900.54711532757	5734.869393711833	24650.14107786445	4822.455420607329	22286.041298007392	4360.835915356188	16543.038444308448	8521.218533647025	22361.67925616553	10508.80868893102	18020.631443989187	5922.143495417734	18257.149158889963	8217.82041281255	19495.767320522355	6974.162160145975	23118.629839962643	2957.463224953048	10756.284058563897	3093.30856245231	21448.231045068616	3789.191778378468	4272.894348715051	4406.45333883458	17838.415687945482	4353.938034518405	19180.603948666627	3074.178453384789	18483.17194136264	2944.8527680049306	19674.770733002704	2901.94821055785	17680.030330294878	2921.7992482671625	19554.79197878396	2972.9894715641485	20020.79579480965	2241.0465862595443	19480.478010991494	1889.0370968560271	20270.40784635597	7454.0366511565235	18375.62501598616	2498.1599945314024	25983.255796982896	5156.611397089996	20327.48801138189	3114.397673457346	21177.41101761412	4491.138577486401	21343.247095072173	2897.3831438854613	23709.68601493076	3912.474442634716	24653.801623800595	3609.99559210576	24577.24804780592	2359.6739792986778	19160.046386784208	2935.265601147568	23878.12122827049	3946.649971412927	5726.386963399572	6252.467343492899	6760.912269450369	26024.15330976161	28185.9728179096	26329.040919267787	6920.818897121527	5540.590493866415	24773.79421682456	27799.463090902704	20957.234340436007	25763.08927400777	22366.648138407065	22037.048916371456	24438.201509515493	21036.323790105893	26283.04474017176	27429.505190468182	30365.69179186106	34476.33691941486	21113.33807964851	23484.67676853362	23354.623937895336	20795.551648990524	31616.74575176199	24802.02246571392	24846.71720054329	31490.070323308515	10409.418115087154	23765.380495584814	24230.915459990912	22096.36387291556	28604.6273301004	35439.81085735952	27330.44265381309	35682.42412038037	30176.651162669903	33436.64064639483	23186.750185794364	23174.925138363767	19784.710411322383	24052.784228059954	30542.292428954115	33729.295029736124	21111.381621110853	22754.80130408581	10118.39169942065	14422.324631132356
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	0.0	1702.7000167429642	0.0	603.2965474014894	459.8775937797169	0.0	163.9668567228432	511.1181176114682	244.57237487204813	526.2423405618871	247.5957325278044	270.9086866689153	126.69310918716644	510.6626982451703	42.50132742500319	298.4907572530047	809.5376437908202	699.7553683490838	89.69921352206664	679.7473776655736	134.6330347087096	952.0534221457152	181.8572847736273	936.602970927432	185.5435287334627	811.2259033565193	248.64026067634808	375.9292778310541	157.2537278868923	581.2973955746927	133.5446185962335	381.3692329912973	136.21679954016656	678.6555539116722	57.99782646787275	447.9821892695987	109.86004116535396	799.8025031531711	41.97479639440012	483.5797797453416	75.46466709135993	293.190686698544	54.80120561091149	1186.0495510469173	0.0	557.4821620621647	18.041364135363352	1155.832004896636	0.0	845.7753750157756	14.31315568497871	327.23146626052164	0.0	1540.1934550407043	16.146699580457	768.1911665150184	100.03310231183892	984.7122941791762	45.50384032118093	1061.790838536581	18.493835045987648	938.4726450594704	56.113013246888784	788.1789660699575	83.07025947296306	903.8102279208798	178.1718121511483	770.1868683440996	68.19923068854204	961.9977774178278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.066147957561565	0.0	0.0	0.0	0.0	0.0	7.778996977982445	0.0	0.0	0.0	24.40507469303357	0.0	237.45327403087765	0.0	19.52154957756009	0.0	46.551995859199664	0.0	0.0	0.0	0.0	0.0	0.0	31.438696605500223	1034.7617509492322	107.48655898921189	3059.645147649277	64.57090261753659	1465.140617196873	152.83464298175085	4396.729775342593	123.6669011719973	3290.2856986428965	166.38493771898533	2569.698148266952	148.03277656134696	2684.1519407538835	220.3523631666305	2970.0302535757746	140.87485267700316	1351.0705041701583	125.9629414509496	581.2660581516735	133.24905747736028	904.6228382769827	154.0055787249822	2380.655083114997	212.32946939500576	1425.1331094441812	143.03772767747745	3124.194039288372	1129.6978135692157	214.82794947561047	113.55516494871672	613.9461688036318	682.2650910442542	858.797991637352	288.07091807853664	459.3474331433976	180.0169664532839	3773.9779701390185	192.2774610980043	2370.990715101896	520.1136143433341	2604.458396337081	240.94399875867933	1438.1497201871389	166.6649091772035	2525.6239927790493	20.861401303111037	2404.584073435309	43.36397147266302	1133.3318613334682	35.87582530184338	1090.453360785744	1117.367398392708	73.48345975615096	2020.1490111518292	294.4076693876469	3075.669092986994	1124.2618960819475	2431.355218242636	655.3014301809797	953.8655120936442	588.7743556562594	801.2192429990063	414.2168279001944	1433.356297819642	947.0309673190768	1822.5100709486887	1175.2489979862332	1027.4785657474852	880.223024021702	664.1868508007902	98.76344235329664	635.1670939790494	94.4352507939511	504.4712494171055	102.3588688372854	765.193397566197	179.6259056712645	2110.6370281387085	254.16989155413185	1848.100075938027	240.49793402414608	1148.515624400333	150.7916486075623	1748.441985927039	1602.546838202266	1353.6240094740765	471.2045685213235	2607.3205772184765	1628.3286627868144	2792.7022090023534	1427.7674468650982	3572.76151676129	643.2216668261982	977.6123917556208	386.9071879446877	431.7306790636145	492.1962007388107	627.0116904341628	492.3394637177786	846.2013092533759	49.79303162433601	1380.174722656801	98.66107874185369	1643.3985561591385	1268.6124428107726	206.8348546857898	39.3712541932504	552.8122395695074	63.38072523918796	468.5554258456722	27.58439982072015	478.6764290358244	5.201914988413241	43.4126930733889	12.156926163609084	49.19387605479837	0.0	80.63544029135448	0.0	111.3561757445466	6.9443963789064975	76.27584881781024	0.0	102.097319089804	17.458314770266686	119.21693805303568	10.426826166576234	30.60619542702729	17.900936882837527	52.968907997333474	10.447594188805656	89.0169372011632	0.0	28.845011616249543	0.0	69.73516692819689	0.0	61.4506055353108	15.596847201061689	102.57169062432553	26.947711818760343	68.09620295204564	8.675998740432055	24.88639396540382	12.067828766042128	64.74914521870743	12.149896562410138	162.48440966893963	0.0	25.944769128858688	20.84319913455265	21.47440128231716	0.0	65.26084021015093	13.97122832287703	47.80936914652728	0.0	44.09396766253892	0.0	59.91434472637248	0.0	35.589530910102404	19.11141319286581	57.176728793470566	13.91880372225097	69.37557886521552	0.0	104.26575256036092	0.0	80.03201862965945	0.0	39.51664530243743	0.0	30.13538520896692	32.39533956438466	288.9640482935856	84.12072473116754	826.2514399871735	122.91455929703112	412.3956879683375	161.08788655946245	1249.2917144313662	74.32984587258971	898.4426412229674	74.76161097778804	443.2817814123024	106.03755040140244	921.8558398933804	99.47440443551206	883.8295582744748	30.85668663565441	590.3146571517318	107.09225610853996	653.0195303709228	58.76980270789697	720.8197429915748	39.66107008959066	801.9662031823151	78.28729243848377	725.8255090320138	55.85002725439855	670.2395544523114	103.93154297734816	731.8714971045908	147.47382371524972	397.2640907393829	166.18354786632946	498.4090629990444	122.88575204735874	334.5271008185639	105.81860903917536	320.50594765916225	69.63907614125957	797.6909763630404	137.27159858969458	332.8918846245213	1302.902771007574	536.507872613142	1478.031898367943	1330.5531964228392	1407.183429571232	581.1733559717226	1292.3148324523288	671.3075711091519	28.27302408167685	358.040038286758	24.10971265168173	471.3362707294854	34.44628634091486	578.7226257273834	34.11694782302108	302.22156725703144	34.087030315701995	605.8576835184737	73.13053768681004	659.1873595385422	0.0	19.219651303194112	7.841254345196745	55.64147319434016	50.53738331140606	83.77830148514141	0.0	0.0	46.38582188670045	35.23307586554866	37.36346432689744	0.0	13.903073855517569	13.92561091666932	90.18023844162592	67.49254349851329	42.43681930988831	61.572619836058834	122.92975052529728	138.0164075886334	18.862337444287597	40.705412809924624	0.0	21.475397656645125	110.82514334314588	58.631874145217424	62.0690127194778	44.561756613089024	0.0	83.44433065859558	41.284271638309015	27.97034661274865	119.30053603558244	122.9732609725079	16.181970286996492	303.907898532315	184.20805213554425	128.4987529182709	13.640037614619178	57.46222916672884	0.0	14.37739793499222	81.86188130979465	97.52487124191128	13.569156938180893	38.09659444301067	679.6091103797671	141.2544017262832
AEROBACTINSYN-PWY	aerobactin biosynthesis	0.0	0.0	0.0	0.0	130.17884517118037	0.0	14.955562212901938	2.6320974850920407	76.6228187919463	0.0	160.82818824809576	0.0	89.32112462333191	0.0	31.0	0.0	0.0	0.0	65.67	0.0	103.33	0.0	109.67	15.594731509625127	151.60572337042925	0.0	198.33	0.0	134.67	0.0	109.0	0.0	115.44303797468356	0.0	42.0	0.0	86.67	0.0	32.33	0.0	55.330000000000005	0.0	44.0	1.3294910956140855	0.0	0.0	13.0	0.0	0.0	0.9983965108075172	10.33	0.0	0.0	2.989803779399103	11.67	0.0	76.39268500246669	0.0	32.67	0.0	13.670000000000002	0.0	40.33	0.0	66.36	0.0	123.50202515455126	0.0	58.391837449933256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.272005644734524	0.0	0.0	0.0	11.70809685962921	0.0	0.0	0.0	0.0	0.0	0.0	27.0	186.07470233397984	69.0	178.7974539762216	36.33	179.83585268745847	98.0	13.0	78.66	62.32999999999999	104.0	0.0	92.67	119.0	141.33999999999995	85.09567518746455	80.33	71.39685820076797	74.67	43.67	80.67	56.50065842924848	97.67	7.33	130.0	151.67	81.0	10.909090909090908	0.0	0.0	37.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.31578947368421	0.0	0.0	0.0	0.0	0.0	0.0	63.33	49.33	15.0	0.0	24.0	0.0	46.0	47.70060809436649	109.67	0.0	78.33	47.67006109979633	67.33	0.0	0.0	0.0	64.33	88.43032644469257	0.0	0.0	0.0	0.0	88.67	0.0	101.67	71.67	96.0	0.0	100.67	0.0	0.0	0.0	0.0	0.0	0.0	16.33	6.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.33	0.0	45.0	0.0	49.00000000000001	0.0	61.67	53.48326516536362	34.67	60.72425035249883	40.33	18.0	48.67	35.67	45.0	23.33	16.0	0.0	44.0	0.0	16.33	0.0	13.33	0.0	39.67	0.0	15.0	18.0	31.0	0.0	67.67	0.0	63.67	0.0	56.0	6.33	35.67	0.0	34.33	0.0	62.0	15.0	17.0	0.0	9.67	0.0	12.330000000000002	0.0	32.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.76679841897233	0.0	61.605916234089456	41.34706807360947	147.07917035689115	0.0	17.5	45.03667522793045	18.6527241615332	0.0	0.0	27.541845764854614	11.744403436867572	53.60155863691215	172.37850387788282	17.28522884513039	77.19154595711758	40.74094129613739	91.5397217418014	11.0	11.28830587023687	0.0	18.430379746835445	204.2161197985231	49.84629782889564	53.73100147882092	36.56959054159785	0.0	82.0963504673316	41.60424469413233	44.8501851682669	89.15431214860752	321.60076964100847	53.20249776984835	317.95846217383195	128.40785735871864	199.60166415815624	10.141986417657046	29.69514720446565	10.029850746268655	19.94798914014788	64.43003560621487	82.2731745100485	0.0	5.743589743589744	0.0	13.056994818652848
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	105.18689235269864	3408.363698203157	29.813386594434192	2182.782054932694	7559.216484205381	5962.921064206308	2068.3249831673884	1848.3568009726853	5009.888401923902	2673.8755409661203	6838.231440204613	7182.858789042893	5925.924148048931	3888.514718067171	3104.9523327519805	1793.8994809572475	7483.197819077523	2666.56264847782	4920.148151697768	4160.540997652706	6503.381414876676	3498.2936234743383	5733.235291162717	4132.365307017255	5329.631246431768	5428.591227453312	5112.907081198342	2134.3592199929767	4708.130388343229	2216.3917006705574	4701.517674757646	972.486688646798	3541.595958885317	2301.9676088476967	2256.654187284455	1543.4224836167691	3893.989456892374	2376.540012878198	2315.060036346737	1221.1951842079943	4345.971941535466	2465.7012755895053	3114.431703347304	2505.077472694861	124.5614552800326	1792.5427605644345	1734.5541417548395	1994.091245882307	2080.9438189850785	2686.4620720936146	992.5647418266756	805.5114882761196	950.2202366070223	2630.762662753327	3706.123520067722	3470.311365110465	6974.693456185874	2992.3567236052863	3582.1569888451177	3354.311089666566	1970.39350033364	3536.80577543433	2957.2441992010986	4676.28805097472	4427.755633391434	3457.002814649454	7205.086443729064	4689.487639441819	4481.540273423133	3443.1605572837284	1951.8854412876408	1643.4591174145671	671.2369036199838	314.64144293520707	575.2270591003212	73.20650234456609	331.25179824821805	250.2316655188459	68.95788592348755	221.8197885946568	2485.538695294943	569.3165166124143	638.8044459846858	0.0	5587.062368903441	461.90891804556105	0.0	191.5259059283341	0.0	5252.580647424557	0.0	1045.2945826092343	0.0	1812.956802583847	0.0	867.941328286242	0.0	74.71749953000018	27.597086398392097	0.0	2525.911421541864	12063.559461026724	4667.574409263736	12005.593167507464	2967.470149661623	12533.282332223856	9628.814113482198	2635.1904030214987	8779.131272241852	10166.995442094303	8848.348101661279	1435.5954559517415	9423.52784918198	10488.060908142976	11538.771714632434	3414.686589727667	5959.891912688421	5862.941398280908	5774.743299951823	4869.515654707509	5680.178001856093	4925.414063394605	7702.328588425828	2194.508260772053	8764.854546572047	13884.22593204872	10849.93240153186	2197.103251070916	1631.9653813586904	96.58589624674094	2977.3791150601764	178.27897970061713	1163.6421782209432	615.0184500599765	605.6511147380614	0.0	148.9038482296795	1201.2319654646458	138.10494795313215	919.2332495493724	198.63824669002457	1112.393497852123	262.16364476192354	253.2453096365712	212.36157481415043	217.00933015416476	237.57305349377975	585.1759039650814	0.0	307.1008208306569	263.6812201547876	422.564744815318	374.5010126910648	107.71212960885464	645.8995718299199	164.35218849148652	579.5689507139439	272.96173994027413	805.546697941397	1210.5981023759452	349.41057081863414	1172.5134443164443	442.02807854833287	991.9855865799634	791.3453416391029	1736.6808003928816	2636.8614287219607	1888.4653025791963	1283.727316682692	2232.681496849429	407.1332894191648	4750.927180630217	4841.523225368703	1926.4020615135605	405.8615054118312	3124.1444858088075	572.7942629542146	7458.141794907212	9876.601285750725	10414.377929891592	1292.154557316419	8277.752093569805	8123.699703520547	8767.911591430297	3720.214241672471	1166.7118883087344	1066.9824314676923	5821.292963923516	8280.83731570469	2805.540840306828	3864.934807833049	2520.6342377168	5125.04405102992	10490.08021900762	1409.5964579846036	10981.882548258263	10429.33593584309	12501.981477622654	120.45265903462796	11342.010752491216	1226.8285176043037	859.3077710496602	695.6200100298068	390.04810637361726	2088.734431328681	911.163347286335	3450.936295248691	1520.4208368966254	217.33210187734664	242.1460110461136	209.52218519733	168.82065476856187	200.37435738192536	323.58028426909675	0.0	434.1432440368301	35.6022204751446	260.4646270441113	114.04837950937772	0.0	101.7972596797263	79.46108059708851	51.483889397177286	115.4214934040029	260.7764305518898	217.92296788157012	135.08191937451426	243.4310038156627	250.8970420200626	152.8682954980982	155.6603875011773	51.296388353344064	173.48792195961005	84.7836221632079	0.0	159.92368046157458	268.9466375484633	0.0	44.72678973441447	183.1861705858593	59.02150519295322	258.7363667374882	0.0	202.1251018233681	0.0	192.05298600199004	35.5081908104346	92.45215939773765	143.29723134660316	127.36088980456664	0.0	227.60689405813352	77.53076633774108	137.87591418611547	157.00213388811406	101.24005502620317	0.0	240.03537837165877	259.45427430988065	107.4026130274022	0.0	281.06952704115054	77.62290473910119	118.11486570156204	176.2841093343831	131.87863416549925	260.7754473342681	0.0	0.0	73.3503529079651	107.5358209658684	73.4163621637306	84.82267821410345	145.46097656554957	0.0	3181.4887382855727	185.27262014709095	6585.10248189939	1453.6378848568852	5938.288798775581	1133.490271402176	5625.831712931741	4048.0665708049737	5987.629131798474	5079.626717667278	4888.719859744856	2355.287268176116	5570.234669792207	3581.3182966275976	6021.109058074595	2983.5944013583908	3117.930250068393	216.1504634001411	4329.524464834578	149.4391586648017	3295.078630884648	295.10192517996666	1868.7246165509844	537.5558607165563	4977.329413276019	788.0968774814764	2315.708094337486	71.28826717894384	3874.24276823578	143.4276591767885	7656.198885754738	75.47778328430692	7107.321872998239	652.0926330480164	6271.487427912995	1012.3076212915612	5164.358271803958	336.4451482974411	5346.504347113736	173.95796828316776	6648.118505231519	2318.498454385103	4768.468734020486	821.7750579898704	5142.915519125832	1825.551084774513	4332.206901972787	338.7504638531677	5944.484127357392	1331.5577891464811	1197.6013201239002	67.94039445064209	104.66861702960723	264.29049965299674	131.16064063401038	0.0	175.44956173338508	129.2890193802147	198.54750135757072	28.03438004708649	219.3905038159879	204.740848766252	1058.1136125657524	1047.574264299459	792.0353350699403	24115.29576828524	25583.960058639408	21613.202051867207	1531.539083080686	538.5494800111132	20683.17141003144	27135.555043555105	9954.653514719465	13833.91019805136	11471.621274674935	11157.633206678252	22980.336081858703	18938.09328005351	21290.96444604519	24843.116077352737	18377.843909652456	25296.54214704112	10715.89332542952	10936.117904727682	10771.390968952655	9598.145845983188	24840.77615701218	23380.34883063469	19346.371968844243	22598.23780194813	4875.082055746215	23005.28370538265	17113.483460743144	19535.002424223232	26777.303856517512	4462.103816903822	2364.825454768719	9531.779762602808	3225.314864263208	2270.0545856077947	12018.573713201084	8343.454684899794	9174.182434445378	12578.733637005364	17094.608270908637	28307.872213736147	10816.262211528008	11964.6645043395	3590.635519755206	5963.76874467277
