pathway	2	5	10	11	18	20	22	25	27	32	36	39	40	44	46
COA-PWY	78183.95549356677	32414.281316424967	32408.849246185626	59227.41433867381	31008.47535359187	44122.26411123563	51233.62092209632	73091.62516845531	24889.375958375804	30873.28630784421	81325.10533129601	80043.64794614723	54542.76579360269	46490.44273870024	50912.27932927485
COBALSYN-PWY	640.1425779632079	16929.41112210473	17729.566385856346	7449.897110340379	17188.606129531385	13940.845505067176	8144.761836334941	7263.047417119397	18927.1404104724	13895.320640844842	3277.283410352664	4610.671506128935	9176.288006111125	13138.76297036065	8200.329384330995
CODH-PWY	3.999899167501686	33.96350127587668	4.999193088707955	0.0	2.9996798631806376	20.992579133195644	0.0	0.0	13.984118186621032	17.99029761177511	43.9880040097341	87.94874284276271	0.0	13.997146164430434	0.0
COLANSYN-PWY	2247.990059540831	25295.87713392528	25789.292127906745	14694.52066538414	24228.61239419716	23893.725878768146	15451.120189923942	14468.292506425552	23992.21090638088	21200.075686742708	10056.93380207732	13784.253807932197	17204.370139566046	23196.55173900497	15515.77118710023
COMPLETE-ARO-PWY	7116.101819589618	31685.169831713705	33307.52956943181	11163.81446750734	22970.45095971422	21137.100628121803	11711.519153925969	10643.622425931806	26869.697921025418	18486.265984709444	30644.16921553804	16780.197772615928	13443.315483257253	20410.471517343765	12201.135428115624
CRNFORCAT-PWY	31.40461444907228	52.23892334366442	44.668157908594345	0.0	50.99369500468492	91.935703191056	0.0	0.0	26.446491196345463	48.59170937643356	160.9512496889541	154.50258946554658	0.0	138.12285232095962	0.0
DAPLYSINESYN-PWY	20620.91981026479	28901.700924991965	29302.416601948065	24564.97673897641	27173.5943695418	30584.228119718377	24575.885407248803	26282.026707457306	24969.880583711045	24776.639964691563	37342.32797334533	31262.4145817218	28368.300633824754	31294.727960521403	26234.260357094983
DENITRIFICATION-PWY	29.69529893125004	81.49397042802228	47.80599554915565	17.302086510692153	0.0	108.91951784151031	8.615384615384615	14.218072510106284	74.37523143729794	73.80469352439358	223.4150968231136	413.2909818955041	11.63475184326851	120.12511360292164	11.615519049283469
DENOVOPURINE2-PWY	84550.78212639247	35930.08412278339	35975.90124808803	65134.02408745502	34749.440128599694	48946.22322379911	56460.18872763837	80389.36838568698	27542.057674449312	34436.63124974806	85810.07739327913	85842.1803796026	60125.72905297075	51214.07111425523	55986.67741864744
DHGLUCONATE-PYR-CAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DTDPRHAMSYN-PWY	8520.180524519903	6709.192311420035	4501.355582509383	3602.09422008824	2811.9567998482094	7584.939789835377	3160.147458733569	3413.539302407532	5531.454271655627	4077.5125152247415	22336.534456644244	19700.83867441712	4736.635487423917	9856.07987117281	4844.551876428596
ECASYN-PWY	391.3253621904074	18126.32678921712	19380.13180995317	9355.82387195044	18670.437092967604	15214.455934910668	10336.904950956638	9389.09890213187	18891.263119103063	15250.147402282642	2574.321480658112	1973.155891238644	11559.36217286034	14252.934140159525	10411.91190796844
ENTBACSYN-PWY	187.7085039405713	25512.28423578349	27124.95420725934	22712.098561854003	26155.24589077696	27453.92618972698	23287.764498583376	24098.512019506816	22134.196576880007	23395.273809562103	308.30805931536645	325.496276921037	25788.97044914349	26960.872922540584	23358.66092805495
FAO-PWY	3746.4713287358304	37457.98548082326	39950.26003438732	14030.683229152322	33251.367651382185	26616.83896812525	15392.417733830263	13779.931265927256	36693.46770573819	26078.873312864514	17097.437080857348	9861.82044789522	17380.727362481502	24368.54935946869	15488.08023395728
FASYN-ELONG-PWY	89675.38309686763	41869.94541380466	42138.59133367755	70313.8277547679	39477.49936868042	54461.35529962748	61151.09311159458	86239.96142555331	32680.833554277167	38737.75646258609	90869.4156813472	92038.56130610776	64705.21178833341	56442.88533972621	60305.29161627901
FASYN-INITIAL-PWY	1996.479459190376	25196.194994191184	26345.58524552796	13936.655492280195	23648.459203608403	22201.6758316988	14896.85556715506	14029.790381756213	24289.87073765317	20208.69124916145	9748.443716433456	10748.594854596791	16511.534778578334	21108.29815104454	14896.60440212599
FERMENTATION-PWY	13687.875333744383	40820.72481658733	42995.05884507539	19584.75475008643	33728.26471375363	32226.48090725848	20552.214710510565	20122.80065126992	35759.60805306078	27977.34641977602	43142.50758731733	25775.822870364176	24295.553632494928	30869.38830213696	22286.583146645346
FOLSYN-PWY	20256.149562290368	36485.61730681714	37667.64128312609	24863.374778168745	31923.34351553779	34159.54501850689	25056.94941291856	25447.88839412265	30348.46741049188	28155.349141230043	49215.52159910031	30752.884757740987	28360.13984117488	33913.32715939855	26008.089479087022
FUC-RHAMCAT-PWY	358.1141975498196	16491.193242726327	17888.140226524618	7684.313142406153	17031.86699495466	13313.139492821789	8525.561283852821	7624.119367725488	17837.348908038774	13665.56580264518	2132.2384212012016	1872.5101907921064	9531.65959026855	12369.07545789414	8533.006618274843
FUCCAT-PWY	305.2257478705264	15626.621032135969	16919.358882515902	6903.501444654534	16164.100767051192	12071.710313726033	7764.372039871368	6835.239240622316	17386.69065803368	12716.217193506143	2038.243084447201	1588.1276931183984	8637.896131800086	11122.098416520334	7739.42995659262
GALACT-GLUCUROCAT-PWY	1552.4245521077405	19342.634088344672	20675.167101905008	10328.086143919189	18684.31043583667	15921.565939844051	10850.211750281283	10538.97365218298	20058.84871442373	15228.456949290776	5594.751731884133	6653.829536314946	12637.481645099087	16103.703250244542	11503.983509329017
GALACTARDEG-PWY	83.76116190089132	17199.200066950063	18874.33033201857	7769.065538784408	18390.74580046512	13513.689519346628	8650.330302885814	7737.160109599024	19687.492874635256	14409.248702843624	323.1959378425725	525.0759600304153	9770.20168223488	12481.548395414366	8700.638771438258
GALACTUROCAT-PWY	2015.641942637516	20053.474134587053	21058.19197270438	10118.518035562414	18091.467896315287	16273.238268017016	10544.178311624291	10244.209074527556	19813.547437826302	14880.152578628951	8389.490767919762	10166.411565698114	12333.392870918564	16478.217930692324	11207.038370374456
GALLATE-DEGRADATION-I-PWY	60.44720388042511	115.4059884660226	41.20481927710844	66.7935368043088	64.17977528089888	174.47460794280082	15.0	54.14373716632444	115.5464893254701	42.06593406593406	221.1013968610007	384.7618887074457	50.44433442788584	111.2886124266629	19.48717948717949
GALLATE-DEGRADATION-II-PWY	53.36113481386397	115.4059884660226	41.20481927710844	52.6392694063927	60.91375116931712	153.62037516802027	15.0	44.38674033149172	115.5464893254701	41.24444444444444	221.1013968610007	369.6708408625719	50.44433442788584	102.04499378226626	19.48717948717949
GLCMANNANAUT-PWY	83706.16467703135	34442.90696292349	35805.4348050583	63553.70597392465	33926.61720932741	46176.40118738351	55083.46133694438	78913.09943259353	25789.125717101066	32811.28352732995	82882.48791796333	78765.15362899176	59158.53589993724	48239.681712541445	54861.09831802828
GLUCARDEG-PWY	83.76116190089132	17194.356845542563	18870.1808601012	7769.065538784408	18381.359586310256	13515.237149174627	8650.986060126663	7737.160109599024	19681.352371600977	14401.358498507632	332.4743894091097	545.8856541789995	9765.817933144082	12468.689623709017	8700.638771438258
GLUCARGALACTSUPER-PWY	83.76116190089132	17199.200066950063	18874.33033201857	7769.065538784408	18390.74580046512	13513.689519346628	8650.330302885814	7737.160109599024	19687.492874635256	14409.248702843624	323.1959378425725	525.0759600304153	9770.20168223488	12481.548395414366	8700.638771438258
GLUCONEO-PWY	57703.2331728181	39836.4814352724	40660.38838357501	47581.02406101182	37245.17346621206	46093.80126038869	44070.11967862638	53565.83750259704	31465.71382711554	34793.63277358783	80016.89511868195	67324.54585028264	48659.39812106206	47510.46231694189	45107.96947810894
GLUCOSE1PMETAB-PWY	1072.6615204154093	21077.705881613136	22164.276134645548	12421.886607214656	21170.883438077894	19168.51968070755	13499.174994569612	12507.683912583512	20578.51814552171	18007.545554900837	4965.145706211971	4706.616590781906	14916.095761807155	18009.058835424967	13441.99491050812
GLUCUROCAT-PWY	9734.100061548694	20863.420875261345	22671.88677761274	11571.261829510047	19513.38653625791	16623.66935168104	11986.95870655247	12142.670991179595	20883.276447099248	15795.646041735514	13182.46257945538	9842.4620500646	14550.748438866614	17513.883951562668	13460.039408587669
GLUTORN-PWY	2729.7713624490407	21867.68365612184	22402.57042332416	7772.092560343365	17639.99954716873	15890.466365451284	8370.563221384387	7290.984996212629	20579.64466189057	14340.551744926634	13344.508983209667	10992.036540740944	9243.957579203816	14667.780640896091	8290.753533890897
GLYCOCAT-PWY	19559.44886564204	29566.736988913413	29876.77453220477	23946.08746682992	29565.53943696406	31329.245681532186	24184.281085630708	25114.866437434863	28070.697143694808	26521.35160454657	32675.54874032944	32315.814556698373	28168.931312962228	32777.430931103285	26012.314157883902
GLYCOGENSYNTH-PWY	79640.33443800175	27091.209290999308	25926.79768390691	62139.14264994292	31152.549707895825	45066.831861230814	53722.45691559722	77047.7287986145	23550.203047623225	31813.061582705548	70038.30298687876	80888.87258499423	57416.829002038445	48058.93217266512	53533.854419547184
GLYCOL-GLYOXDEG-PWY	902.5318733045908	24464.82762236701	25674.6747007094	10606.434404819687	22436.15071222896	18338.496127443283	11450.369283970618	10480.794435830016	22263.67518817535	17086.859164173777	4214.382208634069	4276.125065947995	12823.765531923633	16042.878747136292	11422.474691348802
GLYCOLYSIS	32545.00874429542	42108.58291073956	42535.719173761565	54889.56924380436	40339.37519317977	52530.6372480712	51123.532448082646	62506.64149053475	33884.972770990025	38404.33175021471	73173.30021085135	56168.003449486685	55286.88475331051	53563.80734119318	50947.90024652418
GLYCOLYSIS-E-D	2744.4892502789253	30729.375565861206	31579.34093557348	26212.74708994801	30227.867815092173	32361.88281143421	26370.993109718813	27921.58646098584	27623.89404126862	27009.7126122848	9828.601302051826	14519.486177813727	29205.337085319527	32192.2905653907	26605.687050157667
GLYCOLYSIS-TCA-GLYOX-BYPASS	2309.112678821829	33152.69189708843	34915.9365434561	15643.719653807051	28444.68300576367	26444.167578554232	16529.479409205873	15388.909128300606	29219.797752907547	23426.5511147894	10336.71635611576	10958.272651339725	18482.71653083933	24742.26461757985	16648.22435576423
GLYOXYLATE-BYPASS	873.9735641812586	26567.639413671863	28313.58273837669	9058.414206208045	20352.431294972463	17805.530937582473	9709.96652205426	8637.39046270843	23486.439527754686	16263.48139775608	4113.846883062737	5219.134667743813	10975.874186992149	16722.834990673527	9927.299878420496
GOLPDLCAT-PWY	0.0	9.99428849306381	0.0	5.998651005473334	0.0	0.0	0.0	0.0	0.0	7.99772507639964	9.995939257739703	0.0	0.0	7.998200896036901	26.55696722431687
HCAMHPDEG-PWY	43.955864325898034	16237.64257141328	17935.236339946507	7361.103000207079	17472.392144002384	12668.493641875162	8201.723792606555	7361.795476164368	18614.11533172145	13621.029110973725	52.2996418968304	75.00723407028232	9269.304863517746	11624.30413157294	8265.510272695868
HEME-BIOSYNTHESIS-II	4965.923302407783	20057.54861425716	21232.72902995872	9253.446247176678	18884.56968925426	16455.550686091	9995.702677865338	9041.558301897474	19757.642473828422	15561.368396802436	20470.577322589703	6539.336845738946	11142.383745542103	15335.477040695305	9992.871150735762
HEMESYN2-PWY	7286.665615971715	29861.04388061508	31873.66178253261	12194.757551223924	23965.93831029362	21871.329243035023	13038.949148860376	11787.998136660624	24952.54674518677	19648.11513556516	28984.029459204376	13986.52659155054	14457.874142277033	20146.17214906371	13017.828917077324
HEXITOLDEGSUPER-PWY	19423.139156288707	33162.4171016775	34595.39595665477	26370.91188885168	33645.929954057014	34385.732848069674	27134.092764896013	27596.743558081653	30353.151580666923	29661.00724557056	23759.122498036468	16369.999522392189	30093.8639375409	33776.66841854366	27265.851396576323
HISDEG-PWY	9075.573642084808	9378.25896285728	10248.436595663856	1600.0930804865843	1872.640316274263	3370.989498009352	1265.571025195845	1549.8509938102852	3086.682911428055	1366.3474239600655	24925.65944599	11321.716517245264	2314.193074240699	4197.915906143264	2350.5247687896663
HISTSYN-PWY	5215.497120009091	26095.138429318547	27632.73975284628	7896.419525053062	18130.55207917806	16333.83704068436	8433.97014452625	7326.180906047885	21266.262241553068	14458.560487137427	24075.78034571488	11922.835416112835	9310.077773465538	14957.859938471664	8357.165738549149
HOMOSER-METSYN-PWY	8570.612817756917	23589.90918122229	24986.26754301885	11317.945543346255	20195.429928777143	19443.72341889007	11919.958112723178	11073.957354271206	20803.246000252748	17103.138164736767	26999.36324525094	14681.24324660908	13737.629571366611	18814.95775609543	12520.282985606009
HSERMETANA-PWY	4516.825185836792	13274.579868428387	12872.96492666872	1741.3638070917016	3045.227750145893	7249.61322877391	1184.6707686686573	858.6338085828758	6162.802866163741	3227.337660522305	20403.317150270508	10049.8111539107	1161.547969178731	6780.5842263561735	1181.1181805984056
ILEUSYN-PWY	16274.555550648378	40704.518883166405	41340.43396363188	15193.17285227292	27750.884100066345	29110.74328356057	15379.83688179483	14010.977355410274	30274.802587403843	23136.063094591125	57517.046063376205	29148.69447429153	16933.38640176505	26986.95513146094	15243.551526236608
KDO-NAGLIPASYN-PWY	1055.8561616032948	17763.033399212374	18093.081249963416	7629.557805048645	17166.063452889677	14547.264352372064	8344.682880135413	7274.498744892696	19463.38214825324	14208.01921495053	5312.472656146366	6052.431250683068	9240.364995119604	13763.72695874023	8335.925412960316
KETOGLUCONMET-PWY	34.93140074948898	22.85421309786757	45.97866633973874	60.76908699171707	15.99734398450879	220.1769046862173	0.0	49.93844941773149	60.54454346553729	85.62281772990383	230.4771883254477	314.56090502221446	63.920048439402535	210.4573230855457	13.995702106888604
LACTOSECAT-PWY	73468.01039123337	8042.844134181336	6829.494159669473	52921.25578902873	14968.031428448336	29933.877790838425	44487.33417611441	67631.10426597463	3986.136917787375	18129.536790091992	57398.63841901093	67237.9779362271	47946.53442892604	33772.574287292584	44716.09396005318
LEU-DEG2-PWY	546.7243418586704	1178.955462125098	605.3625744738835	314.3517723227527	470.056619124553	1628.0494867531013	225.51311314892868	210.75909283128848	1150.2049684123472	781.1172821507863	2846.022062475692	4219.815554720751	242.8021089791576	1578.373879476333	231.6276258571789
LIPASYN-PWY	5.412824550617791	3.491036460267789	0.0	0.0	0.0	8.471118762891292	0.0	0.0	0.0	0.0	9.932590368452775	10.945970172042388	0.0	0.0	2.474927171176932
LPSSYN-PWY	157.1859368535817	17544.187348931504	18153.931929401308	7615.275619231214	17307.364671712214	14224.60576614095	8354.991607880482	7326.873801732598	19404.48214327701	14171.601479901808	197.90054621776315	243.21201151538315	9291.649482283754	13377.970205493337	8360.75162001273
MET-SAM-PWY	17407.394547128068	31220.79371548049	32043.53138916914	21244.501749198887	27872.627850763434	29420.549929272383	21554.737172593446	21610.64790097392	26374.91153550104	24452.07025707481	43843.281252290246	25276.6167578083	24427.61824712143	28941.39474271521	22363.744614371728
METH-ACETATE-PWY	7.314238773593347	46.33417139515336	7.97153668609552	34.41886129469987	5.436767339212295	13.16560960519327	0.0	26.92846528168452	24.87732662704445	27.64850079469836	33.696838409515564	79.98734302633854	46.00334366910574	25.52403227832157	0.0
METHANOGENESIS-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METHGLYUT-PWY	72.76478313524186	17994.85457067382	19515.065851390525	7912.037953758842	17147.911161692984	13435.627797760792	8645.65244287167	7903.629588923893	18490.40383587205	13438.837270360904	118.48949524925555	96.7305531816008	9779.172878526177	12501.503515541875	8772.460388832726
METHYLGALLATE-DEGRADATION-PWY	75.54491471650957	144.13507806080835	51.490399749105855	83.46801342328482	80.18271317933375	217.8785459180118	18.7486143073054	67.66692541567029	144.26758671344516	52.564288219460174	276.20225453176096	480.3989295608961	63.04096884264759	139.02953637065272	24.356668804805672
NAD-BIOSYNTHESIS-II	427.8541681299512	19165.522000075955	20515.842169964253	8429.749332840573	19566.93166004053	15001.611207137552	9413.555740592994	8328.44634586307	21329.87172676588	15529.145737888217	2770.4685523867865	2394.4363831182263	10521.912635253497	13870.49365882746	9476.73844926047
NADSYN-PWY	0.0	44.20271715539333	30.953895405441468	41.31145623227503	0.0	67.03455499017707	0.0	0.0	41.17918955339838	0.0	137.79494379133985	292.9660885653165	0.0	15.74907055530055	0.0
NAGLIPASYN-PWY	1462.7027683328154	18122.70838769716	18114.167200685548	7711.587069200462	17145.751272436402	15035.770714132655	8361.212198609646	7285.887716255648	19691.75682677192	14372.85163983873	7185.419527157989	9497.662510797074	9259.73084770619	14351.570790804955	8365.473236223523
NONMEVIPP-PWY	2610.905353207664	21825.99603558047	21567.66823594425	9927.60788935788	19233.34030156689	18671.414067762053	10511.343906969172	9406.86984815189	21100.390926372387	16525.43449051344	15422.89778179772	15144.79188292569	11768.880636710162	18215.593885598348	10686.344333585885
NONOXIPENT-PWY	14543.369952454692	41636.15028536607	43740.195795977736	20176.1540710777	34009.67033877894	34552.228794865376	20925.28020899807	19835.080462208065	35361.81062181449	29328.10900937328	47081.421222967365	32384.04443954505	24320.14755748436	34437.636845653644	22146.86734537561
OANTIGEN-PWY	18139.69752658534	11026.376519514664	7976.849318110378	8204.458534180629	5988.144555389208	14629.581849505254	7184.796215735569	7943.95237378764	8353.995814446267	8244.423248577978	37753.97567896311	34942.06006250304	10380.13386160224	18068.6884167298	10491.997497341164
ORNARGDEG-PWY	83.9060883932886	19849.3238451744	21528.14653233776	8910.793254676393	19722.213604528224	15419.537720874549	9721.621384544676	8846.614338143363	21177.24860503089	15633.015586988931	116.44367503706108	133.73065608184808	11070.86179291729	14462.192397371531	9931.558839190911
ORNDEG-PWY	100.28365323368963	21188.356977315743	22905.661812153576	12178.6553091416	23575.68963478785	18946.0260276084	13271.168159255309	12381.66396665332	23606.05397994176	19159.971118163103	156.11500365764155	181.6592306383108	14871.498015842955	17673.62061340276	13298.028437562953
P101-PWY	26.686093106187386	0.0	17.316034798646495	0.0	0.0	23.86952021061469	0.0	0.0	14.085545963410944	19.533017062786588	108.36341616252824	56.77679539859302	0.0	46.52278744215407	0.0
P105-PWY	3412.0481043304726	31194.674293564905	33244.60971258622	11165.586478356448	25160.51877151294	21559.80098446741	11973.454165273804	10716.978805795254	28779.4060590108	20078.863781838125	15487.45573216948	12064.263385565448	13620.231759573708	20258.147538852725	12287.633479760758
P108-PWY	1431.3229191447808	4250.15397086453	2325.860849250624	1428.4863248888762	1673.3418300549413	5157.040073773274	973.534109931558	741.949799276489	3981.7218115876894	2816.768365296869	7598.604661298589	9658.784990128654	1124.5230247550562	5523.902377968127	999.8938714211624
P122-PWY	72290.0351343544	14441.377201114983	11715.324986572055	56398.41334607973	22218.027290950344	37699.03098831223	48367.97643455246	70426.57594145558	8767.44692690822	24862.18659265191	63976.0362255596	71566.87301022485	50832.70843923772	39722.55153715583	47348.77372385691
P124-PWY	86003.67552922374	16099.36211149793	13041.025548255502	64577.997396023406	24095.79162454659	42620.11949306975	54977.7758903143	80805.94690959918	9579.185647782268	27371.27481045757	77892.10400756706	85744.54044806464	57964.741891237536	45409.54365721019	54076.52882687381
P125-PWY	9904.28635672668	16161.904984187113	19598.84856256664	410.129351036709	2687.3962879509177	2487.203930504251	139.8939599350942	92.96355181799818	3426.161806846415	60.46441517635695	38212.77911061738	4862.166179891046	83.96084539196941	658.4084847500197	0.0
P161-PWY	107777.85820073645	48384.51702746612	49357.18660396415	86273.29333258691	46909.010508353735	64328.42406202968	74899.14767625954	106520.18253118648	37542.99203898997	45741.420005418026	92534.0647129194	102194.20968176996	80043.44942873894	67352.36192717496	74578.11020016727
P162-PWY	86.26084946959206	171.84797993594566	95.86730429846068	29.63918602347777	50.16183950603772	278.0776887480417	18.011864241932656	16.249009912134397	199.62771579256133	126.18394296045454	485.5483573897781	501.30960218510086	14.324553814361952	335.7940429093395	11.852739741563616
P163-PWY	23.38467773017484	62.87044735118592	6.614919872220115	15.614671037693496	0.0	118.67563609926796	0.0	10.441304362834906	80.9562766619552	14.964306460370452	273.9591208959466	288.4853679067398	48.01082306940203	175.4907000855276	3.5228209216686963
P164-PWY	1745.3479397634162	7643.997318252573	7659.086488580271	6315.73451391676	3514.898949712738	5317.707848976971	5849.808472886168	7171.373135635575	4352.723413585906	3154.561421873449	8035.272835135795	8269.694485425447	10318.544146142593	12410.219395213608	10121.551686169414
P184-PWY	68.80242708809119	133.19406332417185	51.25232698244741	67.06505161598604	78.09292598313692	192.1400630221905	19.089882970512743	59.03365377979427	146.34096785149012	50.06487515634086	246.20023165426352	462.4340625856611	63.0178136446217	127.93823755807126	24.62794596154785
P221-PWY	36.91674748368816	35.975239667467534	22.990409737562008	28.84267746121364	21.96490132776397	56.84898480036108	0.0	24.76066434103928	5.998370616932784	9.988181965624667	184.56016479240188	145.4465348633409	0.0	73.68717641125482	0.0
P23-PWY	2342.5598796057257	29937.118226123745	31102.50212434896	6652.6126570637125	11682.140869334527	18163.200082182226	4905.530442211752	4038.8810631106	18942.60987518013	11235.424757188306	9064.759625967596	10201.396372176456	5617.71581481512	18218.307449452208	5199.05130596143
P241-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.684789725213763	0.0	0.0	0.0
P261-PWY	107.84959128065395	187.82760528182044	94.55855205660964	59.57492090882945	69.28571262267029	207.9894943128881	52.49999999999999	33.87868076166339	177.8960845343019	119.03853258096768	364.90521887997335	366.4442829235492	54.932735426008975	204.7221383338513	44.91111111111112
P281-PWY	134.40905412289698	15239.351928317912	16601.031484530686	6857.130641607701	16177.504418010676	12105.180036091062	7596.96365824079	6824.2071566539225	17429.245728131278	12728.827880381234	601.6909703598822	888.3781763686771	8581.476899894304	11165.820464683477	7652.935737842397
P341-PWY	9.999220139411545	31.2352181250763	18.31994331715076	7.499450004968437	5.824450656131653	59.13273922560902	7.499373876303462	0.0	19.992315613037743	21.24245475362339	44.985785513900325	51.23040269768477	0.0	34.56111613361992	4.574766009864548
P381-PWY	253.85180492132565	622.9842865306373	109.12529962258928	101.65086916777706	153.96383896699044	734.4456753790436	26.74026951250072	62.91488951433888	307.13342435629016	294.3606728979164	1307.5677654178849	1737.9134985175249	130.18737027503195	939.0798199056017	79.28333668839045
P4-PWY	9933.439873596515	27919.92105252878	28429.00813073395	19677.105176998568	25655.06406793517	27877.45270822654	20038.90432032584	19936.947391115125	24253.786947399643	23048.90398457572	33117.811112473355	25541.64234967996	22578.218352964275	28001.99480548412	20627.51541669897
