#NAME,050B,051B,052B,053B,054B,055B,056B,057B,058B,059B,060B,061B,062B,063B,064B,065B,066B,067B,068B,069B,070B,071B,072B,073B,074B,075B,076B,077B,078B,079B,080B,081B,082B,083B,084B,085B,086B,087B,088B,089B,090B,091B,092B,093B,094B,095B,096B,097B,098B,099B,100B,101B,102B,103B,104B,105B,106B,107B,214B,215B,216B,217B,218B,219B,220B,221B,222B,223B,224B,225B,226B,227B,228B,229B,230B,231B,232B,233B,234B,235B,236B,237B,238B,239B,240B,241B,242B,243B,244B,245B,246B,247B,248B
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus,15487,1898,36150,106,1148,260,253,110,9884,38512,38222,160,4167,114,66327,69775,90386,76902,206,548,6265,9513,506,16877,3171,44293,49227,1188,300,40,10568,27328,11507,24494,6221,32789,43722,43052,29612,21408,4171,2380,8259,469,1954,34783,41459,48567,268,1749,1991,608,26653,11424,81237,29925,2685,24935,776,2070,5165,392,341,33,256,84,207,738,231,322,4811,2680,7132,998,9202,4850,4634,1042,9710,4219,8152,9390,4590,14012,3314,161,478,207,465,275,173,5504,585
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella,37063,33816,34646,2862,12252,338,21737,4849,14533,10554,12258,1649,29735,2229,24,22,45,38,133,0,92,22,21,23,26,52,54,33,52,0,17,51,87,48,79,41,12303,0,50,8618,166,8342,794,41,251,13960,19,0,450,15239,21,367,55,0,3716,52,14,13,72,98,10255,80,199,10552,320,168,117,236,263,613,3343,847,1213,132,301,70,72,42,2720,90,46,66,146,19,185,1513,83,192,414,4354,598,1561,308
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Muribacter,551,13,1597,18,55,555,1181,179,123,3571,135,208,17,37,5174,5957,9685,5632,1102,2399,610,221,658,5903,2143,9506,691,110,450,613,6493,10297,9603,23564,1785,12806,288,1846,2559,74,637,267,4445,429,843,3036,2728,4683,75,0,503,0,10328,7307,7197,4796,3886,2790,6718,1141,36,688,715,2351,2300,1705,0,723,2254,3039,2816,3893,3659,2817,2750,3166,2288,469,1788,2358,5178,4207,3808,2308,1098,0,0,74,151,60,550,1113,560
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus,0,91,14,161,7134,1129,2787,397,21,105,20,608,5934,240,0,38,23,21,1296,13118,2463,6819,1922,58,21,30,21,1122,2697,248,35,48,177,388,97,242,22,44,49,6617,5235,5352,28898,17011,10834,130,243,275,19651,13085,19402,2586,0,0,0,12,0,0,135,108,402,206,6960,5726,1956,5948,1546,1458,4504,3095,233,56,50,43,124,55,160,102,54,182,148,72,110,41,73,1553,1667,631,3751,2976,824,1573,3380
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Candidatus_Arthromitus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus,447,170,2056,54,308,418,121,288,1767,1515,744,464,468,267,58,111,87,89,523,1701,579,460,1469,3912,245,979,807,233,158,181,225,245,247,409,299,125,1548,923,2439,820,901,681,5716,1094,850,338,414,485,431,122,360,407,632,1075,4291,780,440,393,25,248,298,77,180,284,179,73,61,149,188,890,573,870,675,112,504,623,44,33,694,73,892,723,1139,505,54,292,190,56,364,203,0,226,322
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,361,0,0,0,0,0,0,0,0,0,0,9195,11825,18201,0,10,0,119,0,2173,0,7,0,0,92,105,0,102,54,23,133,83,122,222,45,108,52,64,36,38,116,80,109,71,40,114,56,69,81,0,111,93,105,124,43,73,84,102,105
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,0,776,0,409,2182,67,1492,51,0,0,12,20,0,20,0,0,0,0,7042,8533,19726,2815,1212,0,0,11,0,168,133,73,0,0,0,0,0,0,4,0,0,2246,98,1313,789,1181,407,39,11,0,0,47,0,82,8,13,2252,0,0,0,71,31,2646,59,305,1621,128,41,142,196,419,1900,55,0,0,6,136,38,61,37,0,73,36,31,66,0,65,3106,413,167,1223,852,127,1966,598
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,470,1961,764,3076,2163,1818,1681,2039,801,319,532,1558,766,2135,145,389,557,292,2738,1563,1789,945,1648,1699,795,778,741,1395,2211,1672,607,535,914,1107,645,467,331,349,503,1402,1325,729,1193,1030,910,397,352,212,690,194,440,576,973,960,101,397,324,328,1110,324,0,305,338,153,290,199,425,434,642,627,524,344,414,225,339,279,496,283,161,709,280,822,461,209,961,485,787,930,1029,720,677,645,732
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_NK4A136_group,0,73,8,0,269,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,15,30,0,0,0,0,0,0,0,0,0,0,1518,0,0,0,14,32,274,34,0,0,172,0,75,139,58,0,51,13,0,0,0,8,35,0,10,109,40,35,37,0,48,65,18,189,99,54,65,234,115
