"Name","1","2","3","4","5","6","7","8","9","10","11","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49"
"Lachnospiraceae",1805.01794990072,4612.82364974629,4011.15099977939,20657.4276488638,9225.64729949259,49738.2723972644,5013.93874972423,3610.03589980145,7019.51424961393,4612.82364974629,1805.01794990072,1805.01794990072,802.230199955877,1203.34529993382,8623.97464952568,33493.1108481579,2206.13304987866,21259.1002988308,18050.1794990072,41314.8552977277,1604.46039991175,1203.34529993382,601.672649966908,0,34897.0136980807,9225.64729949259,21459.6578488197,8824.53219951465,0,17448.5068490403,7621.18689958084,15643.4888991396,30284.1900483344,54952.7686969776,28880.2871984116,132769.098092698,43721.5458975953,48133.8119973526,2206.13304987866,10830.1076994043,1805.01794990072,2005.57549988969,18050.1794990072,24468.0210986543,2206.13304987866,1805.01794990072,3008.36324983454,1805.01794990072
"Bacteroides",6818.95669962496,9827.3199494595,9225.64729949259,25671.3663985881,21259.1002988308,44122.6609975733,7420.62934959187,2607.2481498566,15643.4888991396,9225.64729949259,7220.0717996029,2607.2481498566,4412.26609975733,2406.69059986763,18250.7370489962,36501.4740979924,7220.0717996029,22061.3304987866,24066.9059986763,35498.6863480476,9025.08974950362,4011.15099977939,9626.76239947053,2406.69059986763,44924.8911975291,14039.0284992279,13437.3558492609,8824.53219951465,0,32490.323098213,17649.0643990293,24066.9059986763,25671.3663985881,73002.9481959848,31086.4202482902,104490.483544253,33894.2259481358,30484.7475983233,5415.05384970217,16245.1615491065,4211.70854976836,1805.01794990072,22061.3304987866,24869.1361986322,9626.76239947053,7220.0717996029,5214.4962997132,6618.39914963599
"Turicibacter",0,0,0,1604.46039991175,0,1604.46039991175,0,0,0,0,0,0,0,0,0,0,0,1002.78774994485,601.672649966908,0,0,0,0,0,4211.70854976836,601.672649966908,0,0,0,0,0,0,601.672649966908,5415.05384970217,211187.100138385,3208.92079982351,3008.36324983454,1805.01794990072,1403.90284992279,802.230199955877,1403.90284992279,3610.03589980145,802.230199955877,2607.2481498566,0,0,1002.78774994485,0
"Parabacteroides",0,0,0,0,0,2406.69059986763,0,0,601.672649966908,200.557549988969,0,0,0,0,0,1002.78774994485,0,1403.90284992279,200.557549988969,1604.46039991175,0,0,0,0,2206.13304987866,0,3409.47834981248,0,0,1002.78774994485,200.557549988969,802.230199955877,3008.36324983454,3008.36324983454,2005.57549988969,2406.69059986763,5816.16894968011,1203.34529993382,0,2206.13304987866,0,200.557549988969,401.115099977939,401.115099977939,0,0,0,601.672649966908
"Phyllobacterium",9626.76239947053,11632.3378993602,9827.3199494595,47933.2544473637,29281.4022983895,91253.6852449811,15242.3737991617,10027.8774994485,32490.323098213,12234.0105493271,9025.08974950362,3810.59344979042,9626.76239947053,4011.15099977939,19454.08234893,42919.3156976394,11632.3378993602,31286.9777982792,34897.0136980807,73002.9481959848,7821.7444495698,4011.15099977939,8022.30199955877,5013.93874972423,74005.7359459297,25470.8088485991,39710.3948978159,13637.9133992499,2807.80569984557,46930.4666974188,21058.5427488418,32891.438198191,56156.1139969114,89849.7823950583,58562.804596779,206574.276488638,65782.8763963819,82629.7105954554,4412.26609975733,25069.6937486212,4211.70854976836,5816.16894968011,49337.1572972865,43520.9883476063,6818.95669962496,7420.62934959187,11431.7803493713,8824.53219951465
"Odoribacter",0,0,0,401.115099977939,802.230199955877,4211.70854976836,401.115099977939,0,0,0,0,601.672649966908,0,0,401.115099977939,4612.82364974629,401.115099977939,1805.01794990072,3008.36324983454,1002.78774994485,0,401.115099977939,200.557549988969,0,6417.84159964702,1002.78774994485,2005.57549988969,1403.90284992279,0,1002.78774994485,1203.34529993382,2406.69059986763,3409.47834981248,1203.34529993382,3810.59344979042,10629.5501494154,2005.57549988969,5013.93874972423,1002.78774994485,601.672649966908,401.115099977939,0,1604.46039991175,3810.59344979042,601.672649966908,0,0,401.115099977939
"Rikenellaceae_RC9_gut_group",5214.4962997132,8623.97464952568,4612.82364974629,15643.4888991396,9225.64729949259,44323.2185475622,4412.26609975733,6217.28404965805,18250.7370489962,6618.39914963599,6016.72649966908,2607.2481498566,8022.30199955877,2206.13304987866,10830.1076994043,32891.438198191,4412.26609975733,13437.3558492609,14841.2586991837,29481.9598483785,6417.84159964702,4612.82364974629,3409.47834981248,3008.36324983454,29883.0749483564,9426.20484948156,15643.4888991396,6618.39914963599,0,20857.9851988528,14239.5860492168,25871.923948577,27676.9418984778,49537.7148472754,27075.2692485109,107298.289244099,31487.5353482682,44924.8911975291,5214.4962997132,15041.8162491727,3208.92079982351,2807.80569984557,20657.4276488638,26473.596598544,5214.4962997132,2406.69059986763,5615.61139969114,4612.82364974629
"Prevotellaceae_UCG_001",6417.84159964702,8022.30199955877,7821.7444495698,23665.7908986984,17448.5068490403,40512.6250977718,6016.72649966908,8022.30199955877,18451.2945989852,5415.05384970217,3409.47834981248,2406.69059986763,6217.28404965805,3610.03589980145,13437.3558492609,26273.039048555,8824.53219951465,21459.6578488197,18852.4096989631,38908.1646978601,4211.70854976836,2807.80569984557,3208.92079982351,3409.47834981248,43922.1034475843,15242.3737991617,17649.0643990293,10830.1076994043,4211.70854976836,18250.7370489962,13236.798299272,25871.923948577,32289.7655482241,43520.9883476063,28078.0569984557,111309.440243878,30284.1900483344,37704.8193979262,2607.2481498566,15844.0464491286,1805.01794990072,4412.26609975733,25270.2512986101,20055.7549988969,6618.39914963599,3208.92079982351,6217.28404965805,4612.82364974629
"Lachnoclostridium",0,1403.90284992279,1403.90284992279,1604.46039991175,5615.61139969114,13236.798299272,0,0,2607.2481498566,2206.13304987866,0,0,0,0,0,7220.0717996029,0,3409.47834981248,8423.41709953671,9827.3199494595,401.115099977939,0,0,0,5816.16894968011,2807.80569984557,1203.34529993382,1002.78774994485,0,6818.95669962496,802.230199955877,3810.59344979042,4011.15099977939,11632.3378993602,5214.4962997132,19052.9672489521,7220.0717996029,4412.26609975733,0,1403.90284992279,200.557549988969,0,1403.90284992279,2206.13304987866,1403.90284992279,802.230199955877,1203.34529993382,1203.34529993382
"Muribaculum",0,0,0,1604.46039991175,1403.90284992279,4412.26609975733,0,0,1805.01794990072,1604.46039991175,0,0,601.672649966908,401.115099977939,802.230199955877,4813.38119973526,0,0,2206.13304987866,601.672649966908,2206.13304987866,1403.90284992279,0,0,3610.03589980145,2807.80569984557,2607.2481498566,0,0,2807.80569984557,2005.57549988969,5415.05384970217,3810.59344979042,7220.0717996029,3208.92079982351,15643.4888991396,4813.38119973526,5214.4962997132,0,2406.69059986763,0,0,1805.01794990072,2607.2481498566,0,0,0,0
"Alistipes",2807.80569984557,10027.8774994485,6417.84159964702,28479.1720984336,21860.7729487977,83431.9407954112,4813.38119973526,5816.16894968011,15844.0464491286,9426.20484948156,5615.61139969114,3610.03589980145,9626.76239947053,2607.2481498566,17649.0643990293,34897.0136980807,6417.84159964702,17047.3917490624,16245.1615491065,31487.5353482682,3008.36324983454,4813.38119973526,3409.47834981248,1203.34529993382,43922.1034475843,15844.0464491286,20055.7549988969,9426.20484948156,1805.01794990072,32089.2079982351,17247.9492990514,27075.2692485109,33091.9957481799,59164.477246746,40312.0675477828,141794.187842201,52746.6356470989,56757.7866468783,2406.69059986763,15041.8162491727,2005.57549988969,1403.90284992279,19454.08234893,34495.8985981027,7821.7444495698,5816.16894968011,3810.59344979042,2607.2481498566
"Anaerotruncus",0,1403.90284992279,200.557549988969,1403.90284992279,3008.36324983454,5013.93874972423,1203.34529993382,1002.78774994485,5214.4962997132,0,601.672649966908,2206.13304987866,1002.78774994485,0,2005.57549988969,7821.7444495698,200.557549988969,1805.01794990072,0,1805.01794990072,200.557549988969,601.672649966908,200.557549988969,1604.46039991175,7420.62934959187,0,401.115099977939,2807.80569984557,0,1805.01794990072,1805.01794990072,6217.28404965805,4211.70854976836,12033.4529993382,3409.47834981248,20456.8700988749,7019.51424961393,4813.38119973526,200.557549988969,3208.92079982351,0,0,3409.47834981248,2807.80569984557,0,802.230199955877,2607.2481498566,1203.34529993382
"Alloprevotella",7420.62934959187,9626.76239947053,12434.5680993161,39309.279797838,39309.279797838,80624.1350955657,9626.76239947053,8623.97464952568,22863.5606987425,13637.9133992499,10830.1076994043,4211.70854976836,7220.0717996029,9025.08974950362,13838.4709492389,41515.4128477167,9626.76239947053,27075.2692485109,22061.3304987866,59565.5923467239,6417.84159964702,5214.4962997132,3208.92079982351,5816.16894968011,50941.6176971982,17849.6219490183,36501.4740979924,15643.4888991396,5415.05384970217,29682.5173983675,20055.7549988969,37905.3769479152,44122.6609975733,73203.5057459738,37103.1467479593,125147.911193117,41314.8552977277,78418.002045687,8824.53219951465,27476.3843484888,4412.26609975733,6618.39914963599,30685.3051483123,42718.7581476505,10629.5501494154,7019.51424961393,8423.41709953671,8423.41709953671
"Peptococcaceae",200.557549988969,601.672649966908,200.557549988969,1805.01794990072,4412.26609975733,3409.47834981248,0,0,200.557549988969,0,0,200.557549988969,0,0,0,2607.2481498566,0,2406.69059986763,1002.78774994485,7621.18689958084,0,0,0,0,1002.78774994485,1403.90284992279,2206.13304987866,0,0,3208.92079982351,2406.69059986763,1604.46039991175,3810.59344979042,10027.8774994485,1805.01794990072,7821.7444495698,0,2406.69059986763,0,1203.34529993382,0,0,1203.34529993382,1805.01794990072,0,0,1002.78774994485,1002.78774994485
"Ruminococcaceae",0,0,401.115099977939,2607.2481498566,1002.78774994485,401.115099977939,0,0,0,0,0,0,0,0,0,3409.47834981248,0,0,1805.01794990072,4412.26609975733,0,0,0,0,802.230199955877,0,0,0,0,601.672649966908,0,200.557549988969,1002.78774994485,601.672649966908,2607.2481498566,3610.03589980145,8222.85954954774,3409.47834981248,0,0,0,0,1604.46039991175,0,0,401.115099977939,0,0
"Roseburia",200.557549988969,0,0,1805.01794990072,1805.01794990072,7019.51424961393,0,2206.13304987866,0,2607.2481498566,0,0,0,0,1604.46039991175,3008.36324983454,0,0,1203.34529993382,5214.4962997132,0,1203.34529993382,0,0,6217.28404965805,0,0,601.672649966908,0,7621.18689958084,0,2807.80569984557,2406.69059986763,9827.3199494595,0,6818.95669962496,3409.47834981248,3409.47834981248,0,1604.46039991175,0,0,2807.80569984557,3610.03589980145,0,0,0,0
"Ruminiclostridium_9",0,6217.28404965805,1203.34529993382,11231.2227993823,14239.5860492168,53548.8658470548,3208.92079982351,3610.03589980145,9827.3199494595,4612.82364974629,3810.59344979042,1805.01794990072,2406.69059986763,2005.57549988969,6618.39914963599,21259.1002988308,3208.92079982351,9426.20484948156,11030.6652493933,21660.2153988087,3610.03589980145,2206.13304987866,2005.57549988969,2005.57549988969,20256.3125488859,10629.5501494154,5013.93874972423,5615.61139969114,1604.46039991175,17047.3917490624,7420.62934959187,12234.0105493271,14239.5860492168,39710.3948978159,18852.4096989631,121337.317743326,17448.5068490403,21860.7729487977,1203.34529993382,7220.0717996029,3008.36324983454,2607.2481498566,20857.9851988528,12835.683199294,1002.78774994485,0,3610.03589980145,2206.13304987866
"Anaeroplasma",0,1002.78774994485,0,4412.26609975733,0,1604.46039991175,0,200.557549988969,2005.57549988969,0,0,0,0,1403.90284992279,0,1805.01794990072,0,0,1805.01794990072,0,0,0,0,0,7019.51424961393,0,2206.13304987866,0,0,0,0,4011.15099977939,2206.13304987866,6417.84159964702,1604.46039991175,9827.3199494595,2005.57549988969,1002.78774994485,0,2005.57549988969,0,0,1805.01794990072,0,200.557549988969,0,0,0
"Aeromonas",11832.8954493492,20055.7549988969,14440.1435992058,41314.8552977277,27476.3843484888,99275.9872445398,18451.2945989852,13036.240749283,14440.1435992058,10428.9925994264,10027.8774994485,3409.47834981248,7420.62934959187,7621.18689958084,17649.0643990293,71599.0453460621,10428.9925994264,37504.2618479373,44924.8911975291,61170.0527466356,10428.9925994264,3810.59344979042,8623.97464952568,5214.4962997132,80624.1350955657,22061.3304987866,25270.2512986101,16846.8341990734,0,42919.3156976394,22863.5606987425,37303.7042979483,61370.6102966246,117727.281843525,63977.8584464812,188323.539439642,75810.7538958304,75810.7538958304,8022.30199955877,35899.8014480255,4011.15099977939,4612.82364974629,32089.2079982351,32891.438198191,9025.08974950362,4412.26609975733,14039.0284992279,8222.85954954774
"Prosthecobacter",8423.41709953671,11832.8954493492,5415.05384970217,16846.8341990734,16245.1615491065,57359.4592968452,5214.4962997132,8824.53219951465,11231.2227993823,6417.84159964702,7019.51424961393,4211.70854976836,5013.93874972423,2607.2481498566,14440.1435992058,33091.9957481799,6217.28404965805,21058.5427488418,19454.08234893,27877.4994484667,6016.72649966908,4412.26609975733,6016.72649966908,3810.59344979042,42718.7581476505,18050.1794990072,19454.08234893,12635.1256493051,2406.69059986763,21058.5427488418,11030.6652493933,18651.8521489741,21860.7729487977,62573.9555965584,30885.8626983013,81426.3652955216,31888.6504482461,24869.1361986322,6217.28404965805,12835.683199294,3610.03589980145,3610.03589980145,15242.3737991617,26473.596598544,6217.28404965805,2406.69059986763,5615.61139969114,4211.70854976836
"Acetobacter",2406.69059986763,7420.62934959187,6016.72649966908,10629.5501494154,9025.08974950362,24066.9059986763,4813.38119973526,4211.70854976836,11431.7803493713,2005.57549988969,3208.92079982351,1805.01794990072,0,1604.46039991175,6618.39914963599,16445.7190990955,2406.69059986763,14640.7011491948,7621.18689958084,22663.0031487535,5615.61139969114,1604.46039991175,3008.36324983454,1604.46039991175,28479.1720984336,6618.39914963599,8824.53219951465,6217.28404965805,0,15041.8162491727,7019.51424961393,13637.9133992499,19454.08234893,19052.9672489521,16044.6039991175,70596.2575961172,27676.9418984778,23866.3484486874,3008.36324983454,12234.0105493271,2206.13304987866,1604.46039991175,24066.9059986763,15242.3737991617,4011.15099977939,1002.78774994485,3810.59344979042,3810.59344979042
"Wolbachia",4412.26609975733,6417.84159964702,7621.18689958084,13236.798299272,14239.5860492168,42718.7581476505,2406.69059986763,5615.61139969114,15041.8162491727,8022.30199955877,4612.82364974629,5013.93874972423,4412.26609975733,3610.03589980145,12635.1256493051,36902.5891979704,6417.84159964702,20256.3125488859,13437.3558492609,39108.722247849,5214.4962997132,1403.90284992279,5214.4962997132,2807.80569984557,25871.923948577,12835.683199294,10629.5501494154,8022.30199955877,4211.70854976836,14239.5860492168,10629.5501494154,22863.5606987425,20456.8700988749,38105.9344979042,18050.1794990072,111309.440243878,38908.1646978601,36100.3589980145,3810.59344979042,9225.64729949259,1203.34529993382,2607.2481498566,24869.1361986322,12434.5680993161,4412.26609975733,3409.47834981248,1203.34529993382,6217.28404965805
"Clostridiales_vadinBB60_group",401.115099977939,401.115099977939,802.230199955877,9827.3199494595,1604.46039991175,22863.5606987425,802.230199955877,0,6818.95669962496,2406.69059986763,2005.57549988969,0,200.557549988969,1604.46039991175,5013.93874972423,15844.0464491286,601.672649966908,6016.72649966908,5214.4962997132,14841.2586991837,0,0,802.230199955877,0,12033.4529993382,3008.36324983454,7621.18689958084,3008.36324983454,0,4612.82364974629,3208.92079982351,11231.2227993823,15643.4888991396,21860.7729487977,9626.76239947053,45727.121397485,21259.1002988308,20256.3125488859,601.672649966908,5013.93874972423,0,2406.69059986763,7220.0717996029,17448.5068490403,802.230199955877,1805.01794990072,0,1002.78774994485
"Ruminiclostridium",0,0,0,7420.62934959187,4211.70854976836,14039.0284992279,0,601.672649966908,2206.13304987866,1203.34529993382,0,1002.78774994485,0,0,1203.34529993382,6818.95669962496,1203.34529993382,6818.95669962496,2807.80569984557,10228.4350494374,0,200.557549988969,1002.78774994485,0,10428.9925994264,1403.90284992279,3810.59344979042,0,0,2005.57549988969,0,2807.80569984557,4813.38119973526,9426.20484948156,6016.72649966908,26874.7116985219,6818.95669962496,8022.30199955877,0,4813.38119973526,0,1403.90284992279,5415.05384970217,4813.38119973526,0,401.115099977939,0,0
"Intestinimonas",0,0,1604.46039991175,0,0,2607.2481498566,0,0,0,601.672649966908,0,0,0,0,0,0,0,0,601.672649966908,2005.57549988969,0,0,0,0,4211.70854976836,1403.90284992279,1002.78774994485,0,0,0,0,1403.90284992279,1002.78774994485,4211.70854976836,0,3810.59344979042,1805.01794990072,2607.2481498566,1002.78774994485,0,0,0,2206.13304987866,0,0,0,0,0
"Desulfovibrio",0,1203.34529993382,0,2005.57549988969,2607.2481498566,10428.9925994264,0,1203.34529993382,3610.03589980145,0,200.557549988969,1203.34529993382,601.672649966908,0,802.230199955877,3008.36324983454,802.230199955877,2406.69059986763,0,2206.13304987866,0,0,0,0,2607.2481498566,2206.13304987866,0,401.115099977939,0,4412.26609975733,1805.01794990072,802.230199955877,3610.03589980145,4612.82364974629,2005.57549988969,7220.0717996029,6217.28404965805,5816.16894968011,0,0,0,0,2807.80569984557,200.557549988969,0,1403.90284992279,200.557549988969,200.557549988969
"Terrimicrobium",3409.47834981248,5816.16894968011,6818.95669962496,15041.8162491727,11431.7803493713,37303.7042979483,6618.39914963599,6217.28404965805,6618.39914963599,5214.4962997132,4612.82364974629,2607.2481498566,5615.61139969114,3610.03589980145,8022.30199955877,27877.4994484667,9827.3199494595,17047.3917490624,14239.5860492168,20857.9851988528,6217.28404965805,4011.15099977939,6016.72649966908,4011.15099977939,32690.880648202,12033.4529993382,13036.240749283,7621.18689958084,1002.78774994485,20055.7549988969,11632.3378993602,14239.5860492168,21058.5427488418,38507.0495978821,20657.4276488638,67989.0094462606,28679.7296484226,34295.3410481138,7420.62934959187,14841.2586991837,3008.36324983454,5214.4962997132,14440.1435992058,12835.683199294,4011.15099977939,2607.2481498566,7420.62934959187,6217.28404965805
"Proteus",31888.6504482461,4612.82364974629,3810.59344979042,9025.08974950362,8423.41709953671,30885.8626983013,2406.69059986763,3208.92079982351,8022.30199955877,1805.01794990072,1203.34529993382,802.230199955877,2406.69059986763,0,5615.61139969114,20256.3125488859,1403.90284992279,3610.03589980145,8222.85954954774,14239.5860492168,0,200.557549988969,1002.78774994485,1002.78774994485,41916.5279476946,18852.4096989631,9626.76239947053,23064.1182487315,2005.57549988969,10228.4350494374,3610.03589980145,9827.3199494595,15242.3737991617,28278.6145484447,10830.1076994043,65181.203746415,14039.0284992279,31688.0928982572,1604.46039991175,9225.64729949259,2807.80569984557,601.672649966908,5415.05384970217,13236.798299272,1002.78774994485,401.115099977939,4011.15099977939,1604.46039991175
"Oscillibacter",200.557549988969,1203.34529993382,1002.78774994485,10428.9925994264,1002.78774994485,21058.5427488418,1002.78774994485,0,7821.7444495698,0,1604.46039991175,0,1203.34529993382,0,1403.90284992279,5415.05384970217,2406.69059986763,4011.15099977939,8022.30199955877,7420.62934959187,1805.01794990072,0,0,601.672649966908,9827.3199494595,1203.34529993382,5214.4962997132,1604.46039991175,0,0,4211.70854976836,1203.34529993382,3409.47834981248,16245.1615491065,13838.4709492389,49136.5997472975,13236.798299272,18250.7370489962,1203.34529993382,5013.93874972423,0,802.230199955877,7420.62934959187,6217.28404965805,1403.90284992279,2807.80569984557,1203.34529993382,2607.2481498566
"Acetatifactor",0,0,0,0,1403.90284992279,0,0,0,0,0,0,0,0,0,401.115099977939,1403.90284992279,0,0,2206.13304987866,1403.90284992279,0,0,0,0,2807.80569984557,0,0,401.115099977939,0,200.557549988969,0,1002.78774994485,0,0,4813.38119973526,4412.26609975733,0,2005.57549988969,0,0,0,0,0,0,0,0,401.115099977939,0
"Akkermansia",1805.01794990072,5214.4962997132,3610.03589980145,13838.4709492389,10629.5501494154,25871.923948577,2206.13304987866,4412.26609975733,9426.20484948156,5816.16894968011,4813.38119973526,1604.46039991175,2406.69059986763,2607.2481498566,4211.70854976836,15442.9313491506,6217.28404965805,11431.7803493713,19454.08234893,25470.8088485991,4211.70854976836,1002.78774994485,1805.01794990072,1604.46039991175,22863.5606987425,6818.95669962496,8423.41709953671,5214.4962997132,0,8623.97464952568,4813.38119973526,11431.7803493713,15242.3737991617,28479.1720984336,13838.4709492389,61571.1678466136,12635.1256493051,21459.6578488197,4612.82364974629,14841.2586991837,2206.13304987866,1403.90284992279,14440.1435992058,14039.0284992279,1805.01794990072,601.672649966908,2807.80569984557,3610.03589980145
"Sphingomonas",802.230199955877,3810.59344979042,4612.82364974629,8022.30199955877,9827.3199494595,24668.5786486432,3610.03589980145,5214.4962997132,9025.08974950362,5013.93874972423,4813.38119973526,1604.46039991175,3008.36324983454,601.672649966908,9426.20484948156,27676.9418984778,4011.15099977939,15844.0464491286,13838.4709492389,19454.08234893,2206.13304987866,3008.36324983454,1805.01794990072,2005.57549988969,34696.4561480917,9426.20484948156,17649.0643990293,7821.7444495698,0,17047.3917490624,3208.92079982351,12434.5680993161,27676.9418984778,42518.2005976615,24267.4635486653,69794.0273961613,21459.6578488197,36702.0316479814,5013.93874972423,10027.8774994485,2005.57549988969,1203.34529993382,13036.240749283,7621.18689958084,601.672649966908,0,0,2807.80569984557
