#NAME,1913-8,1914-8,1915-8,1916-8,1917-8,1918-8,1919-8,1920-8,1945-8,1947-8,1948-8,1949-8,1951-8,1952-8
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Candidatus_Soleaferrea,53,92,18,28,73,50,90,197,92,125,77,102,45,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014,952,1302,1282,1543,362,238,20,281,584,858,703,303,227,323
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;NA,112,140,107,350,3,4,6,2,112,86,88,37,62,70
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,0,0,0,0,259,487,628,154,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_UCG-004,108,48,212,0,0,69,46,30,76,83,41,65,100,125
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus,4,0,11,54,37,0,86,41,116,111,145,505,526,291
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-005,65,49,24,38,8,10,41,53,43,110,126,202,113,139
Bacteria;Tenericutes;Mollicutes;Mollicutes_RF39;NA;NA,157,43,257,43,0,0,0,110,51,147,65,96,10,36
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosporobacter,0,0,0,0,0,0,0,0,241,493,295,168,539,448
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Adlercreutzia,64,208,60,181,11,0,0,16,0,18,24,4,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;NA,78,71,46,123,42,65,60,32,41,47,37,67,78,50
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia,0,45,0,28,26,0,9,19,61,77,137,8,0,0
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Enterorhabdus,0,0,0,0,144,110,253,114,65,61,94,70,82,90
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_FCS020_group,28,21,136,18,360,32,97,89,120,300,284,55,336,48
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium,0,0,0,0,0,0,0,0,43,53,48,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-013,225,107,111,47,80,0,29,11,7,0,7,32,7,14
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Tyzzerella,26,8,8,13,17,0,9,0,90,47,24,36,62,59
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;DNF00809,11,0,18,19,33,36,66,23,14,0,18,0,12,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Family_XIII_UCG-001,61,38,20,87,4,24,34,21,31,26,9,13,61,36
Bacteria;Firmicutes;Clostridia;Clostridiales;Defluviitaleaceae;Defluviitaleaceae_UCG-011,46,210,69,199,0,0,0,0,0,0,0,9,18,4
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010,17,14,30,7,26,15,17,23,0,7,4,15,71,38
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;NA,17,25,12,12,24,14,14,23,6,13,10,5,24,6
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;NA,70,163,71,87,0,0,0,8,9,0,10,60,62,67
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_UCG-010,13,27,31,4,19,9,20,25,16,26,21,18,19,10
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor,0,0,0,0,0,0,0,0,153,117,72,84,112,140
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Candidatus_Arthromitus,0,0,0,0,0,0,0,0,81,186,227,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetitomaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus,41,5,7,22,5,0,0,15,6,0,0,7,5,4
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;GCA-900066225,0,0,17,2,5,0,5,0,19,37,12,29,29,28
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Caproiciproducens,9,10,25,0,27,10,6,14,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus,0,0,0,0,0,0,0,0,9,0,0,0,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Candidatus_Stoquefichus,19,81,14,0,0,14,0,16,0,7,0,12,0,5
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_NK4A214_group,25,18,5,21,0,0,6,0,6,18,10,16,4,7
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Candidatus_Saccharimonas,0,0,0,0,0,0,0,0,0,13,4,0,26,5
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes,155,0,0,0,0,0,0,0,17,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;NA,0,18,11,17,0,11,0,0,0,8,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Family_XIII_AD3011_group,8,9,4,17,0,0,0,14,0,0,2,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Negativibacillus,0,0,0,0,0,0,0,0,0,0,0,69,44,28
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus,0,0,0,0,5,27,23,5,0,0,0,0,7,6
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Harryflintia,0,16,10,0,3,7,9,14,9,10,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus,0,0,0,0,0,0,0,0,3,13,12,12,14,5
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_NK4B4_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae_R-7_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Anaerofustis,0,0,0,6,0,0,0,0,0,0,0,0,0,2
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;NA;NA;NA;NA;NA,11,0,6,0,0,0,2,0,0,0,0,0,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Veillonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_NC2004_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0
