#NAME,1913-B,1914-B,1915-B,1916-B,1917-B,1918-B,1919-B,1920-B,1945-B,1947-B,1948-B,1949-B,1951-B,1952-B
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Candidatus_Soleaferrea,29,7,0,4,46,43,85,24,214,134,125,56,45,92
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-014,2680,734,177,540,554,402,180,181,38,123,1461,284,183,352
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;NA,209,175,0,5,48,93,115,23,98,143,108,16,62,127
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_UCG-004,0,0,114,0,0,37,28,238,13,45,16,51,157,175
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus,0,40,0,0,33,5,14,0,69,281,85,13,16,103
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-005,55,92,0,0,31,14,65,0,82,44,94,9,34,46
Bacteria;Tenericutes;Mollicutes;Mollicutes_RF39;NA;NA,70,235,12,54,103,112,38,142,42,10,119,72,7,73
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosporobacter,0,0,0,0,0,0,0,0,100,229,189,184,316,256
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Adlercreutzia,176,48,105,92,164,113,58,75,35,27,80,63,75,61
Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;NA,69,69,66,59,116,76,60,95,48,42,63,15,47,57
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia,19,29,6,5,0,0,9,41,81,0,74,0,0,0
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Enterorhabdus,0,0,0,0,0,0,7,13,59,17,51,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_FCS020_group,46,86,152,152,78,91,97,186,152,262,103,41,289,216
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-013,88,140,10,13,138,147,96,37,0,10,5,0,2,29
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Tyzzerella,8,9,7,7,0,6,25,36,21,24,19,10,18,44
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;DNF00809,49,35,21,27,9,32,16,55,34,20,50,25,23,21
Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Family_XIII_UCG-001,15,60,38,22,62,46,57,107,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Defluviitaleaceae;Defluviitaleaceae_UCG-011,61,72,7,0,36,48,46,10,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_UCG-010,19,4,0,0,0,13,17,18,5,7,7,11,10,21
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;NA,13,5,0,5,0,15,0,10,0,7,5,3,7,17
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;NA,60,13,25,15,38,31,13,11,83,8,14,8,8,11
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_UCG-010,37,10,0,8,16,15,7,19,16,20,8,0,33,22
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor,0,0,0,0,0,0,0,0,6,0,0,113,123,139
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Candidatus_Arthromitus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetitomaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus,16,11,4,22,53,90,85,11,2,0,0,5,0,4
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;GCA-900066225,30,17,18,11,19,7,0,12,45,25,54,9,40,37
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Caproiciproducens,30,12,11,11,18,14,9,19,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus,0,2,0,0,5,10,6,4,0,0,0,0,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Candidatus_Stoquefichus,23,6,19,3,9,18,0,8,0,0,11,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae_NK4A214_group,15,19,0,9,24,13,9,9,0,4,12,0,4,0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Candidatus_Saccharimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;NA,0,7,0,4,15,0,0,0,0,0,10,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII;Family_XIII_AD3011_group,8,12,7,6,6,24,3,21,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Negativibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Harryflintia,0,7,0,0,7,13,0,0,0,4,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus,0,0,0,0,2,4,0,0,6,0,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_NK4B4_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae_R-7_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Anaerofustis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;NA;NA;NA;NA;NA,5,0,0,3,17,0,0,0,3,0,0,0,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Veillonella,0,0,0,0,0,0,0,0,0,2,0,0,2,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae_NC2004_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;CAG-873,0,0,0,0,0,0,0,0,2,0,0,0,0,21
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
